CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
41,91,91,10,2017/01/01 01:04:00,2017/01/01 15:44:00,90
42,77,15,10,2017/01/01 00:55:00,2017/01/01 15:35:00,90
43,77,117,30,2017/01/01 20:22:00,2017/01/02 11:02:00,90
44,115,41,20,2017/01/02 14:48:00,2017/01/03 05:28:00,90
45,12,33,10,2017/01/01 07:51:00,2017/01/01 22:31:00,90
46,44,82,20,2017/01/01 07:22:00,2017/01/01 22:02:00,90
47,117,55,20,2017/01/01 16:14:00,2017/01/02 06:54:00,90
48,116,10,20,2017/01/01 13:16:00,2017/01/02 03:56:00,90
49,57,77,20,2017/01/02 05:20:00,2017/01/02 20:00:00,90
50,29,36,20,2017/01/01 19:04:00,2017/01/02 09:44:00,90
51,90,91,10,2017/01/02 18:09:00,2017/01/03 08:49:00,90
52,62,73,20,2017/01/02 19:40:00,2017/01/03 10:20:00,90
53,6,121,20,2017/01/01 20:51:00,2017/01/02 11:31:00,90
54,105,49,10,2017/01/02 08:44:00,2017/01/02 23:24:00,90
55,28,115,10,2017/01/02 10:04:00,2017/01/03 00:44:00,90
56,4,137,30,2017/01/01 22:38:00,2017/01/02 13:18:00,90
57,11,100,20,2017/01/01 09:33:00,2017/01/02 00:13:00,90
58,67,84,30,2017/01/02 17:57:00,2017/01/03 08:37:00,90
59,23,22,20,2017/01/01 01:07:00,2017/01/01 15:47:00,90
60,41,64,20,2017/01/01 11:03:00,2017/01/02 01:43:00,90
61,56,56,40,2017/01/01 19:03:00,2017/01/02 09:43:00,90
62,80,40,20,2017/01/01 22:32:00,2017/01/02 13:12:00,90
63,60,66,30,2017/01/01 00:10:00,2017/01/01 14:50:00,90
64,16,90,20,2017/01/01 00:57:00,2017/01/01 15:37:00,90
65,104,82,30,2017/01/01 04:24:00,2017/01/01 19:04:00,90
66,64,78,10,2017/01/02 19:34:00,2017/01/03 10:14:00,90
67,47,36,20,2017/01/01 00:41:00,2017/01/01 15:21:00,90
68,46,80,20,2017/01/02 19:22:00,2017/01/03 10:02:00,90
69,86,124,20,2017/01/01 23:41:00,2017/01/02 14:21:00,90
70,48,72,20,2017/01/01 04:08:00,2017/01/01 18:48:00,90
71,121,9,10,2017/01/01 22:59:00,2017/01/02 13:39:00,90
72,60,52,20,2017/01/01 20:39:00,2017/01/02 11:19:00,90
73,25,46,20,2017/01/01 15:53:00,2017/01/02 06:33:00,90
74,26,15,20,2017/01/02 03:19:00,2017/01/02 17:59:00,90
75,98,116,30,2017/01/02 11:36:00,2017/01/03 02:16:00,90
76,66,131,10,2017/01/01 07:28:00,2017/01/01 22:08:00,90
77,15,30,20,2017/01/01 09:25:00,2017/01/02 00:05:00,90
78,66,117,30,2017/01/01 10:42:00,2017/01/02 01:22:00,90
79,111,70,20,2017/01/02 15:10:00,2017/01/03 05:50:00,90
80,123,19,20,2017/01/02 06:51:00,2017/01/02 21:31:00,90
81,17,18,30,2017/01/02 06:31:00,2017/01/02 21:11:00,90
82,57,87,10,2017/01/02 10:02:00,2017/01/03 00:42:00,90
83,102,33,30,2017/01/02 19:00:00,2017/01/03 09:40:00,90
84,7,113,10,2017/01/01 17:41:00,2017/01/02 08:21:00,90
85,37,115,20,2017/01/02 11:43:00,2017/01/03 02:23:00,90
86,17,25,10,2017/01/01 01:34:00,2017/01/01 16:14:00,90
87,83,105,30,2017/01/02 08:18:00,2017/01/02 22:58:00,90
88,51,115,10,2017/01/02 13:27:00,2017/01/03 04:07:00,90
89,96,55,20,2017/01/01 21:09:00,2017/01/02 11:49:00,90
90,112,2,20,2017/01/01 17:56:00,2017/01/02 08:36:00,90
91,116,23,20,2017/01/02 11:29:00,2017/01/03 02:09:00,90
92,57,70,10,2017/01/02 03:43:00,2017/01/02 18:23:00,90
93,15,23,30,2017/01/01 03:07:00,2017/01/01 17:47:00,90
94,45,68,30,2017/01/01 01:01:00,2017/01/01 15:41:00,90
95,19,41,10,2017/01/02 18:50:00,2017/01/03 09:30:00,90
96,38,16,10,2017/01/01 20:56:00,2017/01/02 11:36:00,90
97,81,135,20,2017/01/02 01:23:00,2017/01/02 16:03:00,90
98,62,128,20,2017/01/01 05:53:00,2017/01/01 20:33:00,90
99,49,70,20,2017/01/01 02:36:00,2017/01/01 17:16:00,90
100,24,19,10,2017/01/02 04:54:00,2017/01/02 19:34:00,90
101,119,20,10,2017/01/02 09:55:00,2017/01/03 00:35:00,90
102,62,125,30,2017/01/01 04:20:00,2017/01/01 19:00:00,90
103,29,10,30,2017/01/02 00:13:00,2017/01/02 14:53:00,90
104,13,80,30,2017/01/01 00:57:00,2017/01/01 15:37:00,90
105,65,73,10,2017/01/02 19:43:00,2017/01/03 10:23:00,90
106,109,25,10,2017/01/02 16:35:00,2017/01/03 07:15:00,90
107,91,71,10,2017/01/01 00:21:00,2017/01/01 15:01:00,90
108,47,57,30,2017/01/01 14:13:00,2017/01/02 04:53:00,90
109,9,42,20,2017/01/02 14:49:00,2017/01/03 05:29:00,90
110,96,23,30,2017/01/01 00:53:00,2017/01/01 15:33:00,90
111,26,102,40,2017/01/02 18:30:00,2017/01/03 09:10:00,90
112,4,15,20,2017/01/02 09:51:00,2017/01/03 00:31:00,90
113,3,98,10,2017/01/01 11:11:00,2017/01/02 01:51:00,90
114,35,88,20,2017/01/02 19:09:00,2017/01/03 09:49:00,90
115,18,107,10,2017/01/01 03:15:00,2017/01/01 17:55:00,90
116,95,68,20,2017/01/01 07:41:00,2017/01/01 22:21:00,90
117,58,85,10,2017/01/02 08:30:00,2017/01/02 23:10:00,90
118,11,23,10,2017/01/01 04:41:00,2017/01/01 19:21:00,90
119,61,107,10,2017/01/01 00:38:00,2017/01/01 15:18:00,90
120,3,17,10,2017/01/02 11:23:00,2017/01/03 02:03:00,90
121,26,104,10,2017/01/02 06:51:00,2017/01/02 21:31:00,90
122,74,56,10,2017/01/02 00:19:00,2017/01/02 14:59:00,90
123,24,105,10,2017/01/02 05:18:00,2017/01/02 19:58:00,90
124,30,106,30,2017/01/02 08:25:00,2017/01/02 23:05:00,90
125,4,33,20,2017/01/02 13:09:00,2017/01/03 03:49:00,90
126,106,0,10,2017/01/01 10:00:00,2017/01/02 00:40:00,90
127,120,10,20,2017/01/02 00:30:00,2017/01/02 15:10:00,90
128,106,5,30,2017/01/01 11:35:00,2017/01/02 02:15:00,90
129,30,58,20,2017/01/02 19:07:00,2017/01/03 09:47:00,90
130,9,9,10,2017/01/02 08:13:00,2017/01/02 22:53:00,90
131,7,92,20,2017/01/01 12:48:00,2017/01/02 03:28:00,90
132,50,29,10,2017/01/01 00:45:00,2017/01/01 15:25:00,90
133,46,52,10,2017/01/01 15:48:00,2017/01/02 06:28:00,90
134,70,110,30,2017/01/01 14:08:00,2017/01/02 04:48:00,90
135,37,111,20,2017/01/02 15:12:00,2017/01/03 05:52:00,90
136,75,64,20,2017/01/01 00:07:00,2017/01/01 14:47:00,90
137,20,93,10,2017/01/01 00:55:00,2017/01/01 15:35:00,90
138,94,1,10,2017/01/01 06:46:00,2017/01/01 21:26:00,90
139,41,12,10,2017/01/01 22:31:00,2017/01/02 13:11:00,90
140,20,109,10,2017/01/01 04:48:00,2017/01/01 19:28:00,90
141,28,14,20,2017/01/02 01:47:00,2017/01/02 16:27:00,90
142,87,63,30,2017/01/01 00:18:00,2017/01/01 14:58:00,90
143,101,4,10,2017/01/01 08:23:00,2017/01/01 23:03:00,90
144,80,22,10,2017/01/01 00:49:00,2017/01/01 15:29:00,90
145,117,10,10,2017/01/01 14:47:00,2017/01/02 05:27:00,90
146,103,33,10,2017/01/02 03:38:00,2017/01/02 18:18:00,90
147,104,51,20,2017/01/02 10:16:00,2017/01/03 00:56:00,90
148,103,19,30,2017/01/01 01:54:00,2017/01/01 16:34:00,90
149,7,52,20,2017/01/02 16:30:00,2017/01/03 07:10:00,90
150,73,119,30,2017/01/01 18:47:00,2017/01/02 09:27:00,90
151,79,128,30,2017/01/01 22:03:00,2017/01/02 12:43:00,90
152,10,50,20,2017/01/02 18:03:00,2017/01/03 08:43:00,90
153,26,23,50,2017/01/01 01:04:00,2017/01/01 15:44:00,90
154,95,103,20,2017/01/02 14:51:00,2017/01/03 05:31:00,90
155,101,59,30,2017/01/01 19:33:00,2017/01/02 10:13:00,90
156,113,67,20,2017/01/02 13:36:00,2017/01/03 04:16:00,90
157,25,94,10,2017/01/02 18:57:00,2017/01/03 09:37:00,90
158,120,20,20,2017/01/02 08:24:00,2017/01/02 23:04:00,90
159,105,26,30,2017/01/02 18:09:00,2017/01/03 08:49:00,90
160,59,77,20,2017/01/02 06:52:00,2017/01/02 21:32:00,90
161,116,34,20,2017/01/02 06:56:00,2017/01/02 21:36:00,90
162,45,71,10,2017/01/01 05:41:00,2017/01/01 20:21:00,90
163,86,109,10,2017/01/02 09:53:00,2017/01/03 00:33:00,90
164,15,96,10,2017/01/01 01:00:00,2017/01/01 15:40:00,90
165,64,88,30,2017/01/02 16:22:00,2017/01/03 07:02:00,90
166,60,115,20,2017/01/01 02:40:00,2017/01/01 17:20:00,90
167,63,100,10,2017/01/01 00:30:00,2017/01/01 15:10:00,90
168,94,104,30,2017/01/02 13:19:00,2017/01/03 03:59:00,90
169,8,102,10,2017/01/01 14:28:00,2017/01/02 05:08:00,90
170,64,89,10,2017/01/02 14:51:00,2017/01/03 05:31:00,90
171,61,66,10,2017/01/01 00:09:00,2017/01/01 14:49:00,90
172,95,121,10,2017/01/02 06:28:00,2017/01/02 21:08:00,90
173,47,63,30,2017/01/01 00:24:00,2017/01/01 15:04:00,90
174,19,96,10,2017/01/01 01:34:00,2017/01/01 16:14:00,90
175,103,55,20,2017/01/01 17:58:00,2017/01/02 08:38:00,90
176,36,94,30,2017/01/02 19:07:00,2017/01/03 09:47:00,90
177,75,103,20,2017/01/01 12:29:00,2017/01/02 03:09:00,90
178,65,80,10,2017/01/01 00:11:00,2017/01/01 14:51:00,90
179,94,56,30,2017/01/01 22:41:00,2017/01/02 13:21:00,90
180,18,123,20,2017/01/02 01:59:00,2017/01/02 16:39:00,90
181,92,123,10,2017/01/02 04:54:00,2017/01/02 19:34:00,90
182,12,31,20,2017/01/01 06:19:00,2017/01/01 20:59:00,90
183,106,81,20,2017/01/01 02:52:00,2017/01/01 17:32:00,90
184,98,28,10,2017/01/01 00:50:00,2017/01/01 15:30:00,90
185,14,133,30,2017/01/02 00:18:00,2017/01/02 14:58:00,90
186,101,32,20,2017/01/02 05:11:00,2017/01/02 19:51:00,90
187,25,66,10,2017/01/01 09:17:00,2017/01/01 23:57:00,90
188,78,61,40,2017/01/01 00:12:00,2017/01/01 14:52:00,90
189,123,64,20,2017/01/01 14:34:00,2017/01/02 05:14:00,90
190,126,20,20,2017/01/02 05:17:00,2017/01/02 19:57:00,90
191,72,117,10,2017/01/01 17:15:00,2017/01/02 07:55:00,90
192,10,105,20,2017/01/01 16:02:00,2017/01/02 06:42:00,90
193,128,0,10,2017/01/01 19:42:00,2017/01/02 10:22:00,90
194,130,16,30,2017/01/02 03:42:00,2017/01/02 18:22:00,90
195,114,63,10,2017/01/02 12:02:00,2017/01/03 02:42:00,90
196,80,63,20,2017/01/01 00:12:00,2017/01/01 14:52:00,90
197,113,36,10,2017/01/02 13:12:00,2017/01/03 03:52:00,90
198,15,94,30,2017/01/01 01:00:00,2017/01/01 15:40:00,90
199,129,77,10,2017/01/01 12:49:00,2017/01/02 03:29:00,90
200,85,85,20,2017/01/01 00:21:00,2017/01/01 15:01:00,90
