CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
69,34,108,10,2017/01/01 00:00:00,2017/01/02 17:13:00,10
70,135,65,3,2017/01/01 22:35:00,2017/01/02 00:35:00,10
71,36,124,34,2017/01/01 15:35:00,2017/01/01 17:35:00,10
72,102,60,30,2017/01/01 09:00:00,2017/01/01 11:00:00,10
73,30,21,12,2017/01/01 21:30:00,2017/01/01 23:30:00,10
74,139,110,19,2017/01/01 00:00:00,2017/01/02 16:46:00,10
75,10,111,21,2017/01/02 08:51:00,2017/01/02 10:51:00,10
76,18,70,26,2017/01/02 02:04:00,2017/01/02 04:04:00,10
77,4,28,10,2017/01/01 09:36:00,2017/01/01 11:36:00,10
78,57,53,10,2017/01/01 06:17:00,2017/01/01 08:17:00,10
79,54,41,9,2017/01/01 18:45:00,2017/01/01 20:45:00,10
80,107,25,13,2017/01/01 00:00:00,2017/01/02 17:07:00,10
81,110,99,21,2017/01/01 00:00:00,2017/01/02 17:16:00,10
82,84,88,16,2017/01/01 23:45:00,2017/01/02 01:45:00,10
83,101,0,9,2017/01/02 09:12:00,2017/01/02 11:12:00,10
84,28,99,10,2017/01/01 02:24:00,2017/01/01 04:24:00,10
85,119,114,20,2017/01/01 04:04:00,2017/01/01 06:04:00,10
86,118,108,10,2017/01/01 11:39:00,2017/01/01 13:39:00,10
87,50,112,18,2017/01/01 15:27:00,2017/01/01 17:27:00,10
88,44,116,27,2017/01/01 00:00:00,2017/01/02 17:13:00,10
89,82,100,18,2017/01/01 00:00:00,2017/01/02 17:33:00,10
90,83,12,29,2017/01/01 15:21:00,2017/01/01 17:21:00,10
91,126,23,13,2017/01/01 00:00:00,2017/01/02 16:52:00,10
92,85,75,37,2017/01/01 00:44:00,2017/01/01 02:44:00,10
93,39,13,20,2017/01/01 00:00:00,2017/01/02 17:01:00,10
94,120,136,10,2017/01/01 07:38:00,2017/01/01 09:38:00,10
95,105,2,1,2017/01/01 14:55:00,2017/01/01 16:55:00,10
96,36,54,15,2017/01/02 00:48:00,2017/01/02 02:48:00,10
97,35,90,20,2017/01/01 00:00:00,2017/01/02 17:25:00,10
98,111,66,20,2017/01/01 06:16:00,2017/01/01 08:16:00,10
99,119,136,30,2017/01/01 06:54:00,2017/01/01 08:54:00,10
100,84,99,20,2017/01/01 01:09:00,2017/01/01 03:09:00,10
101,137,127,28,2017/01/01 13:02:00,2017/01/01 15:02:00,10
102,95,35,10,2017/01/01 00:00:00,2017/01/02 17:22:00,10
103,69,6,8,2017/01/01 00:00:00,2017/01/02 17:01:00,10
104,1,24,10,2017/01/01 06:57:00,2017/01/01 08:57:00,10
105,31,112,20,2017/01/01 07:05:00,2017/01/01 09:05:00,10
106,138,78,43,2017/01/01 13:29:00,2017/01/01 15:29:00,10
107,100,99,17,2017/01/01 19:56:00,2017/01/01 21:56:00,10
108,123,112,20,2017/01/01 06:27:00,2017/01/01 08:27:00,10
109,119,130,20,2017/01/01 10:12:00,2017/01/01 12:12:00,10
110,92,22,18,2017/01/01 00:00:00,2017/01/02 17:13:00,10
111,137,7,40,2017/01/01 10:23:00,2017/01/01 12:23:00,10
112,121,124,21,2017/01/01 09:59:00,2017/01/01 11:59:00,10
113,34,104,10,2017/01/01 09:48:00,2017/01/01 11:48:00,10
114,121,110,30,2017/01/01 10:45:00,2017/01/01 12:45:00,10
115,56,139,18,2017/01/01 20:39:00,2017/01/01 22:39:00,10
116,106,10,13,2017/01/01 00:00:00,2017/01/02 16:56:00,10
117,125,108,20,2017/01/01 00:00:00,2017/01/02 16:59:00,10
118,21,115,10,2017/01/01 05:43:00,2017/01/01 07:43:00,10
119,110,66,10,2017/01/01 00:00:00,2017/01/02 17:25:00,10
120,36,38,5,2017/01/01 00:00:00,2017/01/02 17:19:00,10
121,56,129,21,2017/01/01 19:06:00,2017/01/01 21:06:00,10
122,4,30,40,2017/01/01 00:00:00,2017/01/02 16:48:00,10
123,8,138,10,2017/01/01 19:25:00,2017/01/01 21:25:00,10
124,88,35,20,2017/01/01 04:25:00,2017/01/01 06:25:00,10
125,116,132,10,2017/01/01 11:47:00,2017/01/01 13:47:00,10
126,113,45,4,2017/01/01 19:56:00,2017/01/01 21:56:00,10
127,28,107,20,2017/01/01 04:21:00,2017/01/01 06:21:00,10
128,115,134,30,2017/01/01 04:56:00,2017/01/01 06:56:00,10
129,116,83,30,2017/01/01 11:58:00,2017/01/01 13:58:00,10
130,57,59,10,2017/01/01 08:06:00,2017/01/01 10:06:00,10
131,89,39,23,2017/01/01 01:25:00,2017/01/01 03:25:00,10
132,59,52,20,2017/01/01 05:28:00,2017/01/01 07:28:00,10
133,112,71,20,2017/01/01 03:09:00,2017/01/01 05:09:00,10
134,35,99,20,2017/01/01 12:21:00,2017/01/01 14:21:00,10
135,23,39,20,2017/01/01 00:00:00,2017/01/02 17:09:00,10
136,84,39,20,2017/01/01 07:39:00,2017/01/01 09:39:00,10
137,19,120,16,2017/01/01 17:25:00,2017/01/01 19:25:00,10
138,20,39,10,2017/01/01 09:57:00,2017/01/01 11:57:00,10
139,90,104,20,2017/01/01 00:00:00,2017/01/02 17:26:00,10
140,66,91,16,2017/01/01 00:26:00,2017/01/01 02:26:00,10
141,4,44,24,2017/01/02 03:42:00,2017/01/02 05:42:00,10
142,78,63,19,2017/01/01 00:10:00,2017/01/01 02:10:00,10
143,92,107,30,2017/01/01 05:33:00,2017/01/01 07:33:00,10
144,37,138,5,2017/01/01 13:59:00,2017/01/01 15:59:00,10
145,120,14,20,2017/01/01 17:14:00,2017/01/01 19:14:00,10
146,33,0,20,2017/01/02 08:10:00,2017/01/02 10:10:00,10
147,113,71,10,2017/01/01 03:53:00,2017/01/01 05:53:00,10
148,112,13,27,2017/01/01 00:00:00,2017/01/02 16:55:00,10
149,41,36,13,2017/01/01 03:26:00,2017/01/01 05:26:00,10
150,64,61,20,2017/01/01 00:00:00,2017/01/02 17:55:00,10
151,121,134,20,2017/01/01 00:00:00,2017/01/02 16:44:00,10
152,103,44,12,2017/01/01 01:48:00,2017/01/01 03:48:00,10
153,67,55,10,2017/01/01 00:00:00,2017/01/02 17:50:00,10
154,86,80,21,2017/01/01 00:00:00,2017/01/02 17:47:00,10
155,64,132,8,2017/01/01 03:50:00,2017/01/01 05:50:00,10
156,93,36,20,2017/01/01 02:28:00,2017/01/01 04:28:00,10
157,115,124,11,2017/01/02 03:24:00,2017/01/02 05:24:00,10
158,103,82,27,2017/01/01 21:45:00,2017/01/01 23:45:00,10
159,18,38,30,2017/01/01 07:39:00,2017/01/01 09:39:00,10
160,122,131,20,2017/01/01 09:20:00,2017/01/01 11:20:00,10
161,107,63,30,2017/01/01 00:00:00,2017/01/02 17:28:00,10
162,48,47,19,2017/01/01 00:00:00,2017/01/02 17:34:00,10
163,62,58,20,2017/01/01 01:45:00,2017/01/01 03:45:00,10
164,0,27,30,2017/01/01 06:05:00,2017/01/01 08:05:00,10
165,118,114,10,2017/01/01 00:00:00,2017/01/02 17:00:00,10
166,91,95,20,2017/01/01 11:26:00,2017/01/01 13:26:00,10
167,113,35,9,2017/01/01 03:22:00,2017/01/01 05:22:00,10
168,119,139,20,2017/01/01 06:02:00,2017/01/01 08:02:00,10
169,104,54,13,2017/01/01 03:30:00,2017/01/01 05:30:00,10
170,15,4,23,2017/01/01 06:43:00,2017/01/01 08:43:00,10
171,59,56,20,2017/01/01 07:12:00,2017/01/01 09:12:00,10
172,21,44,20,2017/01/01 03:31:00,2017/01/01 05:31:00,10
173,100,106,10,2017/01/01 00:00:00,2017/01/02 17:19:00,10
174,47,83,1,2017/01/01 00:00:00,2017/01/02 17:39:00,10
175,34,72,21,2017/01/02 12:34:00,2017/01/02 14:34:00,10
176,32,106,10,2017/01/01 08:56:00,2017/01/01 10:56:00,10
177,109,131,20,2017/01/01 00:00:00,2017/01/02 16:53:00,10
178,89,24,15,2017/01/01 20:04:00,2017/01/01 22:04:00,10
179,97,28,20,2017/01/01 00:00:00,2017/01/02 17:16:00,10
180,86,37,10,2017/01/01 05:58:00,2017/01/01 07:58:00,10
181,1,34,20,2017/01/01 04:11:00,2017/01/01 06:11:00,10
182,103,69,30,2017/01/01 01:12:00,2017/01/01 03:12:00,10
183,98,31,20,2017/01/01 00:00:00,2017/01/02 17:17:00,10
184,103,34,30,2017/01/01 07:25:00,2017/01/01 09:25:00,10
185,13,48,15,2017/01/02 04:02:00,2017/01/02 06:02:00,10
186,22,38,20,2017/01/01 10:46:00,2017/01/01 12:46:00,10
187,61,59,20,2017/01/01 09:02:00,2017/01/01 11:02:00,10
188,94,105,10,2017/01/01 07:49:00,2017/01/01 09:49:00,10
189,118,131,20,2017/01/01 10:58:00,2017/01/01 12:58:00,10
190,108,30,18,2017/01/01 06:23:00,2017/01/01 08:23:00,10
191,36,105,20,2017/01/01 10:37:00,2017/01/01 12:37:00,10
192,133,130,13,2017/01/01 14:49:00,2017/01/01 16:49:00,10
193,15,18,10,2017/01/02 02:40:00,2017/01/02 04:40:00,10
194,103,86,19,2017/01/01 17:11:00,2017/01/01 19:11:00,10
195,107,77,34,2017/01/01 00:00:00,2017/01/02 17:28:00,10
196,99,34,9,2017/01/01 05:03:00,2017/01/01 07:03:00,10
197,17,43,10,2017/01/01 04:27:00,2017/01/01 06:27:00,10
198,140,36,1,2017/01/01 11:42:00,2017/01/01 13:42:00,10
199,26,105,40,2017/01/01 03:29:00,2017/01/01 05:29:00,10
200,60,23,16,2017/01/01 00:00:00,2017/01/02 17:17:00,10
