CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
138,20,39,10,2017/01/01 09:32:00,2017/01/01 12:22:00,10
139,90,104,20,2017/01/01 07:02:00,2017/01/01 13:57:00,10
140,66,91,16,2017/01/01 00:21:00,2017/01/01 10:54:00,10
141,4,44,24,2017/01/02 01:22:00,2017/01/02 08:02:00,10
142,78,63,19,2017/01/01 00:10:00,2017/01/01 09:20:00,10
143,92,107,30,2017/01/01 01:45:00,2017/01/01 11:20:00,10
144,37,138,5,2017/01/01 11:48:00,2017/01/01 18:10:00,10
145,120,14,20,2017/01/01 15:03:00,2017/01/01 21:25:00,10
146,33,0,20,2017/01/02 01:45:00,2017/01/02 16:34:00,10
147,113,71,10,2017/01/01 00:56:00,2017/01/01 08:51:00,10
148,112,13,27,2017/01/02 08:35:00,2017/01/02 15:25:00,10
149,41,36,13,2017/01/01 02:10:00,2017/01/01 06:42:00,10
150,64,61,20,2017/01/01 06:10:00,2017/01/01 15:44:00,10
151,121,134,20,2017/01/01 05:38:00,2017/01/01 13:16:00,10
152,103,44,12,2017/01/01 00:42:00,2017/01/01 10:03:00,10
153,67,55,10,2017/01/01 00:15:00,2017/01/01 07:09:00,10
154,86,80,21,2017/01/01 19:43:00,2017/01/02 08:13:00,10
155,64,132,8,2017/01/01 02:31:00,2017/01/01 07:08:00,10
156,93,36,20,2017/01/01 00:41:00,2017/01/01 10:55:00,10
157,115,124,11,2017/01/02 00:20:00,2017/01/02 08:28:00,10
158,103,82,27,2017/01/01 18:37:00,2017/01/02 02:53:00,10
159,18,38,30,2017/01/01 02:09:00,2017/01/01 15:09:00,10
160,122,131,20,2017/01/01 07:22:00,2017/01/01 13:17:00,10
161,107,63,30,2017/01/01 00:37:00,2017/01/01 17:49:00,10
162,48,47,19,2017/01/01 00:31:00,2017/01/01 12:10:00,10
163,62,58,20,2017/01/01 00:14:00,2017/01/01 12:02:00,10
164,0,27,30,2017/01/01 04:42:00,2017/01/01 09:28:00,10
165,118,114,10,2017/01/01 01:05:00,2017/01/01 09:23:00,10
166,91,95,20,2017/01/01 08:04:00,2017/01/01 16:48:00,10
167,113,35,9,2017/01/01 01:47:00,2017/01/01 06:56:00,10
168,119,139,20,2017/01/01 02:38:00,2017/01/01 11:27:00,10
169,104,54,13,2017/01/01 01:31:00,2017/01/01 07:30:00,10
170,15,4,23,2017/01/01 07:05:00,2017/01/01 08:21:00,10
171,59,56,20,2017/01/01 06:48:00,2017/01/01 09:36:00,10
172,21,44,20,2017/01/01 00:55:00,2017/01/01 11:30:00,10
173,100,106,10,2017/01/01 03:08:00,2017/01/01 12:22:00,10
174,47,83,1,2017/01/01 20:07:00,2017/01/02 00:14:00,10
175,34,72,21,2017/01/02 10:13:00,2017/01/02 16:55:00,10
176,32,106,10,2017/01/01 07:27:00,2017/01/01 12:25:00,10
177,109,131,20,2017/01/01 01:12:00,2017/01/01 11:01:00,10
178,89,24,15,2017/01/01 18:49:00,2017/01/01 23:19:00,10
179,97,28,20,2017/01/01 00:49:00,2017/01/01 09:43:00,10
180,86,37,10,2017/01/01 05:24:00,2017/01/01 08:32:00,10
181,1,34,20,2017/01/01 03:24:00,2017/01/01 06:58:00,10
182,103,69,30,2017/01/01 00:33:00,2017/01/01 08:47:00,10
183,98,31,20,2017/01/01 01:58:00,2017/01/01 12:46:00,10
184,103,34,30,2017/01/01 03:25:00,2017/01/01 13:25:00,10
185,13,48,15,2017/01/02 01:02:00,2017/01/02 09:02:00,10
186,22,38,20,2017/01/01 11:30:00,2017/01/01 12:01:00,10
187,61,59,20,2017/01/01 06:23:00,2017/01/01 13:42:00,10
188,94,105,10,2017/01/01 05:14:00,2017/01/01 12:24:00,10
189,118,131,20,2017/01/01 05:40:00,2017/01/01 18:15:00,10
190,108,30,18,2017/01/01 03:28:00,2017/01/01 11:18:00,10
191,36,105,20,2017/01/01 08:45:00,2017/01/01 14:28:00,10
192,133,130,13,2017/01/01 12:28:00,2017/01/01 19:10:00,10
193,15,18,10,2017/01/02 00:40:00,2017/01/02 06:40:00,10
194,103,86,19,2017/01/01 17:36:00,2017/01/01 18:45:00,10
195,107,77,34,2017/01/01 00:37:00,2017/01/01 09:18:00,10
196,99,34,9,2017/01/01 04:25:00,2017/01/01 07:42:00,10
197,17,43,10,2017/01/01 01:24:00,2017/01/01 09:31:00,10
198,140,36,1,2017/01/01 08:52:00,2017/01/01 16:33:00,10
199,26,105,40,2017/01/01 01:11:00,2017/01/01 07:47:00,10
200,60,23,16,2017/01/01 00:48:00,2017/01/01 10:26:00,10
