CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
168,317,240,16,2017/01/01 19:49:00,2017/01/01 22:46:00,10
169,357,147,23,2017/01/01 00:00:00,2017/01/05 13:36:00,10
170,32,78,23,2017/01/02 19:32:00,2017/01/02 20:57:00,10
171,40,336,9,2017/01/04 07:56:00,2017/01/04 10:46:00,10
172,52,251,8,2017/01/01 10:49:00,2017/01/01 12:25:00,10
173,40,314,7,2017/01/01 00:00:00,2017/01/05 13:05:00,10
174,233,100,26,2017/01/02 21:26:00,2017/01/03 00:06:00,10
175,78,194,2,2017/01/03 14:42:00,2017/01/03 16:24:00,10
176,110,351,21,2017/01/01 11:16:00,2017/01/01 12:11:00,10
177,321,287,12,2017/01/02 15:24:00,2017/01/02 17:21:00,10
178,369,118,12,2017/01/03 22:07:00,2017/01/04 00:08:00,10
179,101,99,12,2017/01/04 15:18:00,2017/01/04 17:40:00,10
180,232,127,13,2017/01/01 04:32:00,2017/01/01 06:06:00,10
181,390,376,2,2017/01/02 06:43:00,2017/01/02 09:00:00,10
182,73,292,8,2017/01/01 00:00:00,2017/01/05 13:45:00,10
183,195,121,23,2017/01/03 10:17:00,2017/01/03 11:51:00,10
184,175,192,13,2017/01/03 13:21:00,2017/01/03 15:50:00,10
185,33,226,24,2017/01/01 00:00:00,2017/01/05 13:32:00,10
186,390,357,13,2017/01/03 21:11:00,2017/01/03 23:39:00,10
187,80,365,18,2017/01/01 00:00:00,2017/01/05 12:57:00,10
188,344,321,2,2017/01/01 00:00:00,2017/01/05 13:13:00,10
189,397,283,9,2017/01/02 03:36:00,2017/01/02 05:17:00,10
190,66,5,3,2017/01/04 04:07:00,2017/01/04 05:16:00,10
191,160,313,8,2017/01/03 08:52:00,2017/01/03 11:39:00,10
192,210,294,43,2017/01/01 05:08:00,2017/01/01 07:29:00,10
193,320,373,22,2017/01/02 12:04:00,2017/01/02 15:27:00,10
194,231,182,18,2017/01/01 01:56:00,2017/01/01 02:51:00,10
195,30,349,9,2017/01/02 21:28:00,2017/01/02 22:53:00,10
196,26,372,14,2017/01/01 15:05:00,2017/01/01 17:32:00,10
197,154,68,20,2017/01/03 01:01:00,2017/01/03 03:29:00,10
198,338,106,8,2017/01/03 15:32:00,2017/01/03 17:20:00,10
199,49,222,11,2017/01/04 03:23:00,2017/01/04 04:56:00,10
200,17,99,1,2017/01/03 19:22:00,2017/01/03 20:49:00,10
201,279,148,20,2017/01/05 00:55:00,2017/01/05 02:41:00,10
202,309,279,19,2017/01/01 10:27:00,2017/01/01 12:30:00,10
203,384,64,19,2017/01/01 00:00:00,2017/01/05 12:33:00,10
204,231,36,34,2017/01/03 20:56:00,2017/01/03 22:31:00,10
205,279,337,5,2017/01/01 00:00:00,2017/01/05 13:43:00,10
206,187,23,22,2017/01/03 18:56:00,2017/01/03 20:49:00,10
207,32,163,9,2017/01/01 14:42:00,2017/01/01 16:31:00,10
208,214,119,5,2017/01/01 00:00:00,2017/01/05 14:59:00,10
209,74,87,9,2017/01/04 17:53:00,2017/01/04 20:45:00,10
210,134,320,39,2017/01/01 11:21:00,2017/01/01 12:36:00,10
211,42,197,26,2017/01/02 00:15:00,2017/01/02 02:55:00,10
212,350,18,20,2017/01/04 02:56:00,2017/01/04 06:30:00,10
213,92,68,19,2017/01/03 00:01:00,2017/01/03 02:01:00,10
214,48,358,32,2017/01/03 10:19:00,2017/01/03 12:25:00,10
215,160,222,18,2017/01/04 14:27:00,2017/01/04 16:05:00,10
216,184,282,19,2017/01/01 04:30:00,2017/01/01 06:39:00,10
217,168,268,22,2017/01/01 00:00:00,2017/01/05 15:06:00,10
218,289,234,33,2017/01/01 05:16:00,2017/01/01 07:27:00,10
219,123,176,6,2017/01/01 00:00:00,2017/01/05 15:01:00,10
220,231,76,31,2017/01/01 00:00:00,2017/01/05 14:14:00,10
221,196,107,18,2017/01/04 17:10:00,2017/01/04 18:04:00,10
222,138,143,17,2017/01/01 00:00:00,2017/01/05 14:57:00,10
223,285,136,11,2017/01/04 01:20:00,2017/01/04 01:51:00,10
224,194,166,7,2017/01/02 22:24:00,2017/01/02 23:21:00,10
225,162,94,11,2017/01/01 00:00:00,2017/01/05 14:29:00,10
226,165,335,3,2017/01/02 18:32:00,2017/01/02 21:48:00,10
227,205,372,2,2017/01/01 00:00:00,2017/01/05 13:29:00,10
228,168,87,5,2017/01/03 12:38:00,2017/01/03 15:34:00,10
229,159,11,7,2017/01/04 07:24:00,2017/01/04 09:04:00,10
230,143,20,15,2017/01/04 09:24:00,2017/01/04 10:56:00,10
231,297,240,37,2017/01/01 17:30:00,2017/01/01 19:11:00,10
232,17,348,22,2017/01/01 00:00:00,2017/01/05 12:26:00,10
233,192,200,22,2017/01/01 00:08:00,2017/01/01 02:26:00,10
234,303,142,10,2017/01/01 00:00:00,2017/01/05 14:23:00,10
235,48,304,15,2017/01/01 00:00:00,2017/01/05 13:17:00,10
236,200,144,12,2017/01/01 05:10:00,2017/01/01 07:34:00,10
237,185,180,22,2017/01/05 13:38:00,2017/01/05 14:43:00,10
238,317,68,13,2017/01/04 05:00:00,2017/01/04 07:42:00,10
239,324,194,18,2017/01/03 22:42:00,2017/01/04 01:26:00,10
240,274,247,22,2017/01/03 14:38:00,2017/01/03 17:12:00,10
241,337,81,22,2017/01/01 00:00:00,2017/01/05 13:20:00,10
242,345,195,9,2017/01/01 00:00:00,2017/01/05 13:56:00,10
243,129,53,14,2017/01/03 02:06:00,2017/01/03 04:04:00,10
244,285,184,9,2017/01/01 00:00:00,2017/01/05 14:55:00,10
245,378,118,12,2017/01/01 00:00:00,2017/01/05 13:06:00,10
246,309,53,26,2017/01/01 21:57:00,2017/01/01 23:36:00,10
247,246,298,19,2017/01/03 15:38:00,2017/01/03 17:51:00,10
248,153,222,33,2017/01/01 02:03:00,2017/01/01 04:53:00,10
249,306,361,4,2017/01/02 23:13:00,2017/01/03 00:50:00,10
250,46,110,16,2017/01/02 13:56:00,2017/01/02 15:06:00,10
251,123,159,30,2017/01/04 15:42:00,2017/01/04 17:36:00,10
252,234,7,10,2017/01/04 02:17:00,2017/01/04 04:33:00,10
253,162,316,30,2017/01/02 15:53:00,2017/01/02 17:39:00,10
254,309,274,23,2017/01/01 22:26:00,2017/01/02 00:58:00,10
255,57,124,24,2017/01/01 09:48:00,2017/01/01 11:48:00,10
256,46,102,25,2017/01/02 16:17:00,2017/01/02 18:11:00,10
257,382,49,9,2017/01/03 09:50:00,2017/01/03 12:57:00,10
258,96,22,23,2017/01/03 05:54:00,2017/01/03 08:57:00,10
259,292,33,13,2017/01/03 15:13:00,2017/01/03 16:36:00,10
260,359,389,13,2017/01/03 22:21:00,2017/01/04 00:15:00,10
261,392,14,1,2017/01/03 20:09:00,2017/01/03 22:36:00,10
262,68,386,16,2017/01/01 20:01:00,2017/01/01 23:15:00,10
263,163,364,21,2017/01/03 04:22:00,2017/01/03 06:34:00,10
264,116,102,10,2017/01/03 06:23:00,2017/01/03 08:08:00,10
265,37,397,50,2017/01/03 06:56:00,2017/01/03 09:04:00,10
266,264,341,9,2017/01/03 21:38:00,2017/01/03 23:08:00,10
267,269,203,30,2017/01/02 01:13:00,2017/01/02 02:47:00,10
268,230,266,14,2017/01/01 00:00:00,2017/01/05 15:09:00,10
269,31,360,23,2017/01/01 18:40:00,2017/01/01 20:18:00,10
270,68,378,10,2017/01/02 22:03:00,2017/01/02 22:50:00,10
271,262,390,21,2017/01/02 07:52:00,2017/01/02 09:39:00,10
272,236,119,30,2017/01/04 17:38:00,2017/01/04 20:24:00,10
273,220,238,12,2017/01/01 02:08:00,2017/01/01 03:36:00,10
274,36,288,1,2017/01/03 16:08:00,2017/01/03 17:25:00,10
275,276,298,10,2017/01/01 07:12:00,2017/01/01 09:20:00,10
276,362,399,24,2017/01/03 11:13:00,2017/01/03 13:30:00,10
277,244,285,6,2017/01/04 15:26:00,2017/01/04 18:15:00,10
278,32,229,7,2017/01/01 00:00:00,2017/01/05 13:31:00,10
279,179,175,2,2017/01/01 00:00:00,2017/01/05 15:49:00,10
280,200,48,20,2017/01/01 14:52:00,2017/01/01 16:27:00,10
281,13,59,13,2017/01/02 13:09:00,2017/01/02 15:25:00,10
282,165,264,20,2017/01/01 00:00:00,2017/01/05 15:09:00,10
283,56,292,30,2017/01/02 09:31:00,2017/01/02 12:00:00,10
284,178,353,19,2017/01/03 15:45:00,2017/01/03 17:58:00,10
285,210,1,11,2017/01/03 18:42:00,2017/01/03 20:34:00,10
286,306,85,21,2017/01/04 04:22:00,2017/01/04 06:13:00,10
287,196,129,22,2017/01/03 03:11:00,2017/01/03 04:57:00,10
288,243,287,8,2017/01/01 09:07:00,2017/01/01 11:06:00,10
289,396,106,18,2017/01/01 18:02:00,2017/01/01 19:59:00,10
290,151,188,18,2017/01/01 02:31:00,2017/01/01 04:12:00,10
291,151,231,10,2017/01/01 05:10:00,2017/01/01 07:26:00,10
292,11,274,18,2017/01/01 00:00:00,2017/01/05 12:59:00,10
293,92,238,11,2017/01/01 00:00:00,2017/01/05 14:27:00,10
294,108,48,18,2017/01/03 07:05:00,2017/01/03 09:50:00,10
295,38,291,8,2017/01/02 09:49:00,2017/01/02 12:00:00,10
296,232,131,20,2017/01/04 04:14:00,2017/01/04 05:13:00,10
297,217,98,19,2017/01/01 06:14:00,2017/01/01 07:33:00,10
298,340,79,30,2017/01/02 20:33:00,2017/01/02 22:44:00,10
299,308,327,13,2017/01/02 02:08:00,2017/01/02 03:38:00,10
300,279,91,22,2017/01/04 14:39:00,2017/01/04 17:48:00,10
301,384,294,20,2017/01/02 13:13:00,2017/01/02 15:03:00,10
302,90,311,12,2017/01/02 21:11:00,2017/01/02 21:57:00,10
303,359,31,11,2017/01/04 11:47:00,2017/01/04 13:20:00,10
304,391,136,33,2017/01/01 14:01:00,2017/01/01 16:22:00,10
305,344,236,28,2017/01/01 00:00:00,2017/01/05 13:53:00,10
306,202,6,20,2017/01/01 00:00:00,2017/01/05 13:07:00,10
307,2,29,28,2017/01/04 18:41:00,2017/01/04 21:06:00,10
308,366,340,23,2017/01/02 23:22:00,2017/01/03 02:00:00,10
309,328,8,36,2017/01/02 05:58:00,2017/01/02 07:25:00,10
310,316,383,14,2017/01/01 00:00:00,2017/01/05 12:45:00,10
311,384,53,13,2017/01/01 00:00:00,2017/01/05 12:26:00,10
312,302,300,17,2017/01/01 00:00:00,2017/01/05 13:59:00,10
313,29,86,28,2017/01/02 14:33:00,2017/01/02 15:30:00,10
314,358,309,11,2017/01/03 09:15:00,2017/01/03 10:52:00,10
315,147,210,23,2017/01/01 00:00:00,2017/01/05 15:28:00,10
316,287,279,4,2017/01/04 07:23:00,2017/01/04 10:09:00,10
317,102,149,12,2017/01/01 00:00:00,2017/01/05 14:31:00,10
318,115,51,18,2017/01/03 08:40:00,2017/01/03 10:24:00,10
319,393,256,13,2017/01/02 01:44:00,2017/01/02 04:06:00,10
320,340,290,39,2017/01/02 05:40:00,2017/01/02 08:28:00,10
321,271,116,28,2017/01/03 12:34:00,2017/01/03 14:36:00,10
322,332,216,12,2017/01/01 00:00:00,2017/01/05 14:09:00,10
323,319,113,26,2017/01/04 06:06:00,2017/01/04 07:33:00,10
324,246,47,18,2017/01/04 02:39:00,2017/01/04 04:47:00,10
325,247,377,28,2017/01/04 09:12:00,2017/01/04 10:52:00,10
326,371,111,3,2017/01/01 15:56:00,2017/01/01 19:18:00,10
327,397,362,15,2017/01/01 15:41:00,2017/01/01 19:42:00,10
328,157,220,20,2017/01/04 20:15:00,2017/01/04 21:14:00,10
329,322,281,9,2017/01/01 08:50:00,2017/01/01 12:02:00,10
330,50,385,31,2017/01/03 06:36:00,2017/01/03 09:08:00,10
331,193,216,1,2017/01/04 10:03:00,2017/01/04 12:04:00,10
332,80,282,10,2017/01/02 11:01:00,2017/01/02 12:30:00,10
333,91,388,2,2017/01/01 13:56:00,2017/01/01 16:45:00,10
334,351,199,4,2017/01/01 00:00:00,2017/01/05 13:50:00,10
335,327,115,15,2017/01/01 00:00:00,2017/01/05 13:49:00,10
336,23,317,10,2017/01/02 06:33:00,2017/01/02 07:57:00,10
337,362,378,17,2017/01/01 00:00:00,2017/01/05 12:21:00,10
338,337,248,26,2017/01/02 07:08:00,2017/01/02 10:28:00,10
339,4,307,14,2017/01/01 00:00:00,2017/01/05 12:38:00,10
340,379,254,3,2017/01/01 18:49:00,2017/01/01 21:46:00,10
341,67,318,15,2017/01/01 15:54:00,2017/01/01 18:52:00,10
342,372,382,7,2017/01/02 17:53:00,2017/01/02 19:30:00,10
343,356,223,28,2017/01/01 00:00:00,2017/01/05 13:44:00,10
344,243,215,7,2017/01/01 02:01:00,2017/01/01 04:04:00,10
345,336,201,17,2017/01/03 06:47:00,2017/01/03 08:34:00,10
346,338,5,23,2017/01/03 18:49:00,2017/01/03 22:44:00,10
347,142,385,16,2017/01/02 11:42:00,2017/01/02 12:35:00,10
348,192,332,31,2017/01/02 05:00:00,2017/01/02 07:26:00,10
349,18,294,45,2017/01/02 08:49:00,2017/01/02 10:08:00,10
350,400,373,7,2017/01/01 17:29:00,2017/01/01 19:24:00,10
351,287,225,20,2017/01/03 02:01:00,2017/01/03 03:23:00,10
352,66,144,29,2017/01/01 09:51:00,2017/01/01 10:51:00,10
353,19,61,16,2017/01/04 04:46:00,2017/01/04 06:54:00,10
354,389,171,3,2017/01/01 00:00:00,2017/01/05 13:10:00,10
355,377,29,22,2017/01/03 02:06:00,2017/01/03 03:27:00,10
356,6,20,27,2017/01/01 00:00:00,2017/01/05 11:57:00,10
357,68,215,19,2017/01/01 00:00:00,2017/01/05 14:09:00,10
358,177,55,17,2017/01/01 00:00:00,2017/01/05 13:55:00,10
359,118,122,20,2017/01/01 00:00:00,2017/01/05 14:28:00,10
360,43,121,12,2017/01/01 00:00:00,2017/01/05 13:26:00,10
361,13,322,19,2017/01/02 00:38:00,2017/01/02 02:23:00,10
362,193,390,21,2017/01/03 20:57:00,2017/01/03 22:59:00,10
363,369,211,20,2017/01/01 00:00:00,2017/01/05 13:32:00,10
364,92,73,8,2017/01/01 22:41:00,2017/01/02 00:18:00,10
365,163,270,14,2017/01/02 11:53:00,2017/01/02 14:44:00,10
366,349,249,5,2017/01/03 09:41:00,2017/01/03 12:19:00,10
367,133,375,21,2017/01/02 19:32:00,2017/01/02 21:10:00,10
368,266,234,7,2017/01/03 13:15:00,2017/01/03 14:28:00,10
369,353,3,20,2017/01/01 17:23:00,2017/01/01 18:41:00,10
370,18,102,18,2017/01/01 15:15:00,2017/01/01 17:42:00,10
371,236,260,31,2017/01/04 02:32:00,2017/01/04 04:37:00,10
372,142,262,41,2017/01/02 09:56:00,2017/01/02 12:21:00,10
373,314,257,13,2017/01/01 00:00:00,2017/01/05 14:14:00,10
374,161,124,17,2017/01/02 19:27:00,2017/01/02 22:34:00,10
375,170,114,9,2017/01/01 00:00:00,2017/01/05 14:50:00,10
376,85,256,15,2017/01/03 18:37:00,2017/01/03 21:12:00,10
377,243,140,15,2017/01/01 00:00:00,2017/01/05 15:08:00,10
378,41,183,25,2017/01/04 05:57:00,2017/01/04 09:00:00,10
379,359,157,5,2017/01/03 06:05:00,2017/01/03 07:53:00,10
380,146,301,34,2017/01/01 00:00:00,2017/01/05 14:27:00,10
381,184,233,19,2017/01/01 01:52:00,2017/01/01 03:02:00,10
382,194,121,21,2017/01/04 12:59:00,2017/01/04 14:39:00,10
383,277,163,29,2017/01/02 15:27:00,2017/01/02 17:22:00,10
384,125,182,24,2017/01/01 00:00:00,2017/01/05 15:04:00,10
385,51,205,26,2017/01/01 00:00:00,2017/01/05 13:52:00,10
