CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
79,73,81,15,2017/01/01 09:16:00,2017/01/01 09:46:00,10
80,97,232,11,2017/01/01 15:33:00,2017/01/01 16:03:00,10
81,112,43,42,2017/01/01 00:00:00,2017/01/01 18:03:00,10
82,135,251,31,2017/01/01 00:00:00,2017/01/01 18:14:00,10
83,214,6,35,2017/01/01 14:25:00,2017/01/01 14:55:00,10
84,252,219,23,2017/01/01 05:01:00,2017/01/01 05:31:00,10
85,182,284,3,2017/01/01 08:33:00,2017/01/01 09:03:00,10
86,259,187,35,2017/01/01 00:00:00,2017/01/01 18:01:00,10
87,72,20,32,2017/01/01 11:24:00,2017/01/01 11:54:00,10
88,153,61,12,2017/01/01 00:00:00,2017/01/01 18:27:00,10
89,211,174,33,2017/01/01 00:00:00,2017/01/01 18:51:00,10
90,199,28,12,2017/01/01 00:00:00,2017/01/01 17:45:00,10
91,274,136,11,2017/01/01 13:24:00,2017/01/01 13:54:00,10
92,226,248,17,2017/01/01 14:13:00,2017/01/01 14:43:00,10
93,85,75,18,2017/01/01 12:06:00,2017/01/01 12:36:00,10
94,52,165,18,2017/01/01 04:47:00,2017/01/01 05:17:00,10
95,54,136,9,2017/01/01 04:10:00,2017/01/01 04:40:00,10
96,34,150,15,2017/01/01 00:00:00,2017/01/01 18:00:00,10
97,203,36,18,2017/01/01 00:00:00,2017/01/01 17:51:00,10
98,37,258,11,2017/01/01 13:46:00,2017/01/01 14:16:00,10
99,29,130,18,2017/01/01 00:00:00,2017/01/01 17:54:00,10
100,40,181,26,2017/01/01 00:00:00,2017/01/01 18:02:00,10
101,192,150,6,2017/01/01 00:42:00,2017/01/01 01:12:00,10
102,61,138,9,2017/01/01 10:43:00,2017/01/01 11:13:00,10
103,183,88,35,2017/01/01 14:39:00,2017/01/01 15:09:00,10
104,122,127,1,2017/01/01 00:36:00,2017/01/01 01:06:00,10
105,126,266,27,2017/01/01 00:00:00,2017/01/01 17:58:00,10
106,165,179,19,2017/01/01 00:00:00,2017/01/01 19:24:00,10
107,19,290,12,2017/01/01 00:00:00,2017/01/01 16:45:00,10
108,30,243,6,2017/01/01 04:46:00,2017/01/01 05:16:00,10
109,172,198,29,2017/01/01 13:50:00,2017/01/01 14:20:00,10
110,209,84,13,2017/01/01 06:22:00,2017/01/01 06:52:00,10
111,24,261,8,2017/01/01 00:00:00,2017/01/01 17:09:00,10
112,181,145,20,2017/01/01 12:42:00,2017/01/01 13:12:00,10
113,149,76,10,2017/01/01 13:20:00,2017/01/01 13:50:00,10
114,206,157,6,2017/01/01 15:11:00,2017/01/01 15:41:00,10
115,1,81,21,2017/01/01 05:21:00,2017/01/01 05:51:00,10
116,47,153,9,2017/01/01 12:47:00,2017/01/01 13:17:00,10
117,125,148,8,2017/01/01 00:00:00,2017/01/01 19:31:00,10
118,109,148,19,2017/01/01 00:00:00,2017/01/01 19:15:00,10
119,256,286,31,2017/01/01 00:00:00,2017/01/01 17:04:00,10
120,15,52,21,2017/01/01 02:46:00,2017/01/01 03:16:00,10
121,234,107,24,2017/01/01 05:38:00,2017/01/01 06:08:00,10
122,108,162,24,2017/01/01 10:27:00,2017/01/01 10:57:00,10
123,147,240,4,2017/01/01 00:00:00,2017/01/01 18:26:00,10
124,290,37,1,2017/01/01 13:36:00,2017/01/01 14:06:00,10
125,165,256,12,2017/01/01 09:47:00,2017/01/01 10:17:00,10
126,188,69,15,2017/01/01 00:00:00,2017/01/01 18:27:00,10
127,242,70,22,2017/01/01 00:00:00,2017/01/01 17:55:00,10
128,93,165,13,2017/01/01 00:00:00,2017/01/01 18:58:00,10
129,224,61,22,2017/01/01 07:53:00,2017/01/01 08:23:00,10
130,72,180,27,2017/01/01 00:00:00,2017/01/01 18:33:00,10
131,44,286,37,2017/01/01 08:59:00,2017/01/01 09:29:00,10
132,47,121,19,2017/01/01 01:47:00,2017/01/01 02:17:00,10
133,30,145,23,2017/01/01 00:00:00,2017/01/01 17:56:00,10
134,283,275,12,2017/01/01 00:00:00,2017/01/01 16:54:00,10
135,2,238,21,2017/01/01 00:00:00,2017/01/01 17:04:00,10
136,289,130,27,2017/01/01 05:29:00,2017/01/01 05:59:00,10
137,159,266,2,2017/01/01 00:00:00,2017/01/01 18:00:00,10
138,198,159,23,2017/01/01 00:00:00,2017/01/01 19:08:00,10
139,155,93,33,2017/01/01 02:18:00,2017/01/01 02:48:00,10
140,201,122,29,2017/01/01 00:00:00,2017/01/01 18:58:00,10
141,34,5,16,2017/01/01 12:15:00,2017/01/01 12:45:00,10
142,103,8,16,2017/01/01 00:00:00,2017/01/01 17:27:00,10
143,30,149,4,2017/01/01 00:00:00,2017/01/01 17:56:00,10
144,278,178,17,2017/01/01 11:25:00,2017/01/01 11:55:00,10
145,203,183,26,2017/01/01 00:00:00,2017/01/01 18:54:00,10
146,276,28,9,2017/01/01 00:00:00,2017/01/01 17:01:00,10
147,63,130,21,2017/01/01 00:00:00,2017/01/01 18:27:00,10
148,199,213,13,2017/01/01 08:31:00,2017/01/01 09:01:00,10
149,274,6,41,2017/01/01 08:39:00,2017/01/01 09:09:00,10
150,107,174,21,2017/01/01 00:49:00,2017/01/01 01:19:00,10
151,57,123,19,2017/01/01 00:00:00,2017/01/01 18:20:00,10
152,14,177,17,2017/01/01 02:18:00,2017/01/01 02:48:00,10
153,156,182,20,2017/01/01 09:58:00,2017/01/01 10:28:00,10
154,168,42,26,2017/01/01 00:00:00,2017/01/01 18:07:00,10
155,84,231,21,2017/01/01 09:05:00,2017/01/01 09:35:00,10
156,272,211,8,2017/01/01 05:59:00,2017/01/01 06:29:00,10
157,153,226,18,2017/01/01 00:00:00,2017/01/01 18:40:00,10
158,250,194,4,2017/01/01 14:37:00,2017/01/01 15:07:00,10
159,243,136,46,2017/01/01 00:00:00,2017/01/01 18:22:00,10
160,56,212,10,2017/01/01 00:00:00,2017/01/01 18:04:00,10
161,221,145,9,2017/01/01 16:57:00,2017/01/01 17:27:00,10
162,52,109,30,2017/01/01 01:46:00,2017/01/01 02:16:00,10
163,88,190,12,2017/01/01 14:58:00,2017/01/01 15:28:00,10
164,11,191,12,2017/01/01 00:00:00,2017/01/01 17:32:00,10
165,296,235,25,2017/01/01 09:20:00,2017/01/01 09:50:00,10
166,175,123,23,2017/01/01 13:43:00,2017/01/01 14:13:00,10
167,124,174,22,2017/01/01 00:00:00,2017/01/01 19:21:00,10
168,271,105,42,2017/01/01 10:17:00,2017/01/01 10:47:00,10
169,169,236,3,2017/01/01 15:39:00,2017/01/01 16:09:00,10
170,127,266,13,2017/01/01 00:00:00,2017/01/01 17:58:00,10
171,139,31,15,2017/01/01 00:00:00,2017/01/01 17:57:00,10
172,160,179,32,2017/01/01 00:00:00,2017/01/01 19:26:00,10
173,200,26,10,2017/01/01 00:00:00,2017/01/01 17:43:00,10
174,59,113,16,2017/01/01 00:00:00,2017/01/01 18:18:00,10
175,189,197,17,2017/01/01 00:00:00,2017/01/01 18:55:00,10
176,76,160,2,2017/01/01 00:00:00,2017/01/01 18:42:00,10
177,183,44,17,2017/01/01 01:51:00,2017/01/01 02:21:00,10
178,45,190,35,2017/01/01 00:00:00,2017/01/01 18:04:00,10
179,145,38,10,2017/01/01 04:02:00,2017/01/01 04:32:00,10
180,271,8,36,2017/01/01 00:00:00,2017/01/01 16:50:00,10
181,161,242,30,2017/01/01 14:36:00,2017/01/01 15:06:00,10
182,230,150,28,2017/01/01 11:02:00,2017/01/01 11:32:00,10
183,260,64,23,2017/01/01 07:13:00,2017/01/01 07:43:00,10
184,44,189,13,2017/01/01 00:00:00,2017/01/01 18:04:00,10
185,125,168,27,2017/01/01 14:27:00,2017/01/01 14:57:00,10
186,120,155,24,2017/01/01 14:48:00,2017/01/01 15:18:00,10
187,237,171,17,2017/01/01 00:00:00,2017/01/01 18:27:00,10
188,120,60,12,2017/01/01 08:32:00,2017/01/01 09:02:00,10
189,263,291,2,2017/01/01 00:00:00,2017/01/01 16:56:00,10
190,246,93,14,2017/01/01 00:00:00,2017/01/01 18:05:00,10
191,15,259,9,2017/01/01 11:18:00,2017/01/01 11:48:00,10
192,250,124,4,2017/01/01 02:13:00,2017/01/01 02:43:00,10
193,129,77,11,2017/01/01 00:00:00,2017/01/01 18:41:00,10
194,188,142,30,2017/01/01 18:48:00,2017/01/01 19:18:00,10
195,29,139,25,2017/01/01 00:00:00,2017/01/01 17:55:00,10
196,241,218,34,2017/01/01 00:00:00,2017/01/01 18:03:00,10
197,183,23,26,2017/01/01 00:00:00,2017/01/01 17:45:00,10
198,217,138,5,2017/01/01 00:00:00,2017/01/01 18:48:00,10
199,126,42,23,2017/01/01 00:00:00,2017/01/01 18:06:00,10
200,136,68,19,2017/01/01 00:00:00,2017/01/01 18:33:00,10
201,64,91,29,2017/01/01 00:00:00,2017/01/01 18:12:00,10
202,148,28,17,2017/01/01 05:36:00,2017/01/01 06:06:00,10
203,262,164,18,2017/01/01 00:00:00,2017/01/01 18:04:00,10
204,103,93,13,2017/01/01 09:26:00,2017/01/01 09:56:00,10
205,37,159,7,2017/01/01 00:00:00,2017/01/01 18:03:00,10
206,75,269,18,2017/01/01 13:28:00,2017/01/01 13:58:00,10
207,126,127,40,2017/01/01 00:33:00,2017/01/01 01:03:00,10
208,103,81,33,2017/01/01 00:00:00,2017/01/01 18:33:00,10
209,18,196,8,2017/01/01 07:12:00,2017/01/01 07:42:00,10
210,88,49,21,2017/01/01 00:00:00,2017/01/01 17:58:00,10
211,259,14,18,2017/01/01 12:19:00,2017/01/01 12:49:00,10
212,60,176,19,2017/01/01 00:00:00,2017/01/01 18:23:00,10
213,15,88,12,2017/01/01 00:00:00,2017/01/01 17:28:00,10
214,178,263,18,2017/01/01 00:00:00,2017/01/01 18:00:00,10
215,45,74,9,2017/01/01 06:33:00,2017/01/01 07:03:00,10
216,209,246,26,2017/01/01 00:00:00,2017/01/01 18:04:00,10
217,275,263,33,2017/01/01 00:00:00,2017/01/01 17:08:00,10
218,37,149,24,2017/01/01 06:12:00,2017/01/01 06:42:00,10
219,183,43,14,2017/01/01 00:00:00,2017/01/01 18:05:00,10
220,59,287,17,2017/01/01 08:16:00,2017/01/01 08:46:00,10
221,170,93,39,2017/01/01 07:56:00,2017/01/01 08:26:00,10
222,167,171,9,2017/01/01 00:00:00,2017/01/01 19:29:00,10
223,227,192,15,2017/01/01 00:00:00,2017/01/01 18:29:00,10
224,236,27,21,2017/01/01 06:12:00,2017/01/01 06:42:00,10
225,139,110,21,2017/01/01 00:00:00,2017/01/01 19:15:00,10
226,243,191,16,2017/01/01 01:41:00,2017/01/01 02:11:00,10
227,136,295,18,2017/01/01 00:00:00,2017/01/01 17:31:00,10
228,132,16,26,2017/01/01 04:09:00,2017/01/01 04:39:00,10
229,157,84,19,2017/01/01 01:40:00,2017/01/01 02:10:00,10
230,162,92,2,2017/01/01 00:00:00,2017/01/01 18:57:00,10
231,140,18,26,2017/01/01 00:00:00,2017/01/01 17:44:00,10
232,4,97,23,2017/01/01 14:34:00,2017/01/01 15:04:00,10
233,133,153,32,2017/01/01 00:17:00,2017/01/01 00:47:00,10
234,150,185,22,2017/01/01 00:00:00,2017/01/01 19:21:00,10
235,151,113,4,2017/01/01 05:46:00,2017/01/01 06:16:00,10
236,71,294,18,2017/01/01 09:26:00,2017/01/01 09:56:00,10
237,133,187,16,2017/01/01 00:00:00,2017/01/01 19:16:00,10
238,136,241,11,2017/01/01 06:12:00,2017/01/01 06:42:00,10
239,139,146,34,2017/01/01 00:00:00,2017/01/01 19:45:00,10
240,184,237,14,2017/01/01 00:00:00,2017/01/01 18:23:00,10
241,15,178,9,2017/01/01 00:00:00,2017/01/01 17:39:00,10
242,41,279,11,2017/01/01 00:00:00,2017/01/01 17:08:00,10
243,96,96,33,2017/01/01 00:00:00,2017/01/01 18:40:00,10
244,230,128,21,2017/01/01 06:20:00,2017/01/01 06:50:00,10
245,198,100,25,2017/01/01 01:27:00,2017/01/01 01:57:00,10
246,160,17,24,2017/01/01 05:40:00,2017/01/01 06:10:00,10
247,137,212,12,2017/01/01 00:00:00,2017/01/01 18:53:00,10
248,180,93,2,2017/01/01 00:00:00,2017/01/01 18:52:00,10
249,8,227,33,2017/01/01 02:57:00,2017/01/01 03:27:00,10
250,189,41,12,2017/01/01 00:00:00,2017/01/01 18:01:00,10
251,176,263,5,2017/01/01 00:00:00,2017/01/01 18:01:00,10
252,263,193,29,2017/01/01 00:00:00,2017/01/01 17:56:00,10
253,220,43,28,2017/01/01 07:15:00,2017/01/01 07:45:00,10
254,296,17,8,2017/01/01 00:00:00,2017/01/01 16:39:00,10
255,217,43,5,2017/01/01 00:00:00,2017/01/01 17:50:00,10
256,150,67,29,2017/01/01 00:00:00,2017/01/01 18:33:00,10
257,117,155,22,2017/01/01 00:00:00,2017/01/01 19:23:00,10
258,113,4,31,2017/01/01 04:51:00,2017/01/01 05:21:00,10
259,114,259,5,2017/01/01 13:28:00,2017/01/01 13:58:00,10
260,38,74,16,2017/01/01 00:00:00,2017/01/01 17:41:00,10
261,148,172,25,2017/01/01 00:22:00,2017/01/01 00:52:00,10
262,139,250,17,2017/01/01 10:33:00,2017/01/01 11:03:00,10
263,163,150,15,2017/01/01 00:13:00,2017/01/01 00:43:00,10
264,112,161,11,2017/01/01 00:39:00,2017/01/01 01:09:00,10
265,127,77,11,2017/01/01 13:50:00,2017/01/01 14:20:00,10
266,147,152,14,2017/01/01 00:00:00,2017/01/01 19:53:00,10
267,131,222,21,2017/01/01 00:00:00,2017/01/01 18:42:00,10
268,43,62,14,2017/01/01 00:00:00,2017/01/01 17:38:00,10
269,167,193,29,2017/01/01 00:00:00,2017/01/01 19:10:00,10
270,157,254,8,2017/01/01 00:00:00,2017/01/01 18:12:00,10
271,187,129,8,2017/01/01 13:02:00,2017/01/01 13:32:00,10
272,96,199,16,2017/01/01 16:59:00,2017/01/01 17:29:00,10
273,31,68,27,2017/01/01 00:00:00,2017/01/01 17:32:00,10
274,234,146,38,2017/01/01 05:52:00,2017/01/01 06:22:00,10
275,14,204,19,2017/01/01 00:00:00,2017/01/01 17:30:00,10
276,121,116,23,2017/01/01 08:21:00,2017/01/01 08:51:00,10
277,88,110,1,2017/01/01 10:34:00,2017/01/01 11:04:00,10
278,25,119,17,2017/01/01 02:48:00,2017/01/01 03:18:00,10
279,262,14,21,2017/01/01 11:38:00,2017/01/01 12:08:00,10
280,108,80,1,2017/01/01 00:00:00,2017/01/01 18:35:00,10
281,239,84,17,2017/01/01 09:44:00,2017/01/01 10:14:00,10
282,107,281,16,2017/01/01 02:17:00,2017/01/01 02:47:00,10
283,152,241,2,2017/01/01 11:11:00,2017/01/01 11:41:00,10
284,183,282,42,2017/01/01 00:00:00,2017/01/01 17:40:00,10
285,186,26,25,2017/01/01 00:00:00,2017/01/01 17:47:00,10
286,175,281,17,2017/01/01 10:40:00,2017/01/01 11:10:00,10
287,118,38,27,2017/01/01 03:33:00,2017/01/01 04:03:00,10
288,189,201,21,2017/01/01 16:16:00,2017/01/01 16:46:00,10
289,238,294,22,2017/01/01 03:39:00,2017/01/01 04:09:00,10
290,250,49,11,2017/01/01 07:59:00,2017/01/01 08:29:00,10
291,109,299,24,2017/01/01 00:00:00,2017/01/01 17:22:00,10
292,128,225,5,2017/01/01 00:00:00,2017/01/01 18:38:00,10
293,157,221,10,2017/01/01 00:00:00,2017/01/01 18:45:00,10
294,69,90,23,2017/01/01 12:56:00,2017/01/01 13:26:00,10
295,12,10,22,2017/01/01 00:00:00,2017/01/01 16:40:00,10
296,109,61,17,2017/01/01 06:37:00,2017/01/01 07:07:00,10
297,213,299,22,2017/01/01 00:00:00,2017/01/01 17:15:00,10
298,11,176,13,2017/01/01 00:00:00,2017/01/01 17:35:00,10
299,271,106,22,2017/01/01 00:00:00,2017/01/01 17:48:00,10
300,140,294,18,2017/01/01 06:49:00,2017/01/01 07:19:00,10
301,51,2,41,2017/01/01 00:00:00,2017/01/01 16:58:00,10
302,158,140,5,2017/01/01 00:12:00,2017/01/01 00:42:00,10
303,102,155,12,2017/01/01 03:08:00,2017/01/01 03:38:00,10
304,75,265,14,2017/01/01 11:06:00,2017/01/01 11:36:00,10
305,116,240,17,2017/01/01 00:00:00,2017/01/01 18:20:00,10
306,272,183,12,2017/01/01 00:00:00,2017/01/01 17:50:00,10
307,30,226,14,2017/01/01 00:00:00,2017/01/01 17:34:00,10
308,27,255,5,2017/01/01 00:00:00,2017/01/01 17:15:00,10
309,203,166,20,2017/01/01 16:30:00,2017/01/01 17:00:00,10
310,205,130,30,2017/01/01 00:00:00,2017/01/01 18:58:00,10
311,94,93,19,2017/01/01 00:00:00,2017/01/01 18:37:00,10
312,248,280,27,2017/01/01 04:50:00,2017/01/01 05:20:00,10
313,57,127,20,2017/01/01 00:00:00,2017/01/01 18:21:00,10
314,16,22,24,2017/01/01 00:00:00,2017/01/01 16:51:00,10
315,80,133,30,2017/01/01 00:00:00,2017/01/01 18:44:00,10
316,75,127,37,2017/01/01 00:00:00,2017/01/01 18:38:00,10
317,9,239,20,2017/01/01 00:00:00,2017/01/01 17:10:00,10
318,110,83,22,2017/01/01 03:16:00,2017/01/01 03:46:00,10
319,297,43,13,2017/01/01 12:02:00,2017/01/01 12:32:00,10
320,247,86,21,2017/01/01 03:32:00,2017/01/01 04:02:00,10
321,248,41,11,2017/01/01 07:49:00,2017/01/01 08:19:00,10
322,102,173,15,2017/01/01 00:53:00,2017/01/01 01:23:00,10
323,28,141,25,2017/01/01 00:00:00,2017/01/01 17:54:00,10
324,246,166,18,2017/01/01 00:00:00,2017/01/01 18:19:00,10
325,5,189,5,2017/01/01 02:30:00,2017/01/01 03:00:00,10
326,216,40,41,2017/01/01 02:32:00,2017/01/01 03:02:00,10
327,282,104,19,2017/01/01 04:31:00,2017/01/01 05:01:00,10
328,44,223,22,2017/01/01 00:00:00,2017/01/01 17:48:00,10
329,1,145,6,2017/01/01 00:00:00,2017/01/01 17:27:00,10
330,253,84,11,2017/01/01 00:00:00,2017/01/01 17:54:00,10
331,69,134,46,2017/01/01 10:24:00,2017/01/01 10:54:00,10
332,24,76,23,2017/01/01 08:17:00,2017/01/01 08:47:00,10
333,255,203,32,2017/01/01 00:00:00,2017/01/01 17:59:00,10
334,94,12,20,2017/01/01 07:54:00,2017/01/01 08:24:00,10
335,14,165,7,2017/01/01 00:00:00,2017/01/01 17:40:00,10
336,164,108,21,2017/01/01 00:00:00,2017/01/01 19:12:00,10
337,266,203,6,2017/01/01 00:00:00,2017/01/01 17:49:00,10
338,114,117,31,2017/01/01 00:00:00,2017/01/01 19:08:00,10
339,48,141,25,2017/01/01 00:00:00,2017/01/01 18:14:00,10
340,28,124,12,2017/01/01 00:00:00,2017/01/01 17:52:00,10
341,12,275,18,2017/01/01 08:32:00,2017/01/01 09:02:00,10
342,8,200,21,2017/01/01 00:00:00,2017/01/01 17:26:00,10
343,123,76,2,2017/01/01 00:00:00,2017/01/01 18:38:00,10
344,108,3,16,2017/01/01 00:00:00,2017/01/01 17:24:00,10
345,228,217,32,2017/01/01 00:00:00,2017/01/01 18:14:00,10
346,253,69,20,2017/01/01 00:00:00,2017/01/01 17:45:00,10
347,147,43,14,2017/01/01 01:47:00,2017/01/01 02:17:00,10
348,180,114,9,2017/01/01 17:50:00,2017/01/01 18:20:00,10
349,76,221,24,2017/01/01 12:00:00,2017/01/01 12:30:00,10
350,250,228,22,2017/01/01 00:00:00,2017/01/01 17:50:00,10
351,228,276,21,2017/01/01 12:13:00,2017/01/01 12:43:00,10
352,29,72,13,2017/01/01 15:19:00,2017/01/01 15:49:00,10
353,57,192,33,2017/01/01 00:00:00,2017/01/01 18:14:00,10
354,166,99,19,2017/01/01 00:53:00,2017/01/01 01:23:00,10
355,69,208,17,2017/01/01 00:00:00,2017/01/01 18:17:00,10
356,179,123,4,2017/01/01 00:00:00,2017/01/01 19:17:00,10
357,208,297,8,2017/01/01 00:00:00,2017/01/01 17:18:00,10
358,241,298,27,2017/01/01 07:42:00,2017/01/01 08:12:00,10
359,151,172,2,2017/01/01 00:00:00,2017/01/01 19:34:00,10
360,216,203,5,2017/01/01 09:01:00,2017/01/01 09:31:00,10
361,241,208,31,2017/01/01 00:00:00,2017/01/01 18:09:00,10
362,219,152,8,2017/01/01 15:59:00,2017/01/01 16:29:00,10
363,238,214,15,2017/01/01 00:00:00,2017/01/01 18:08:00,10
364,173,148,9,2017/01/01 00:00:00,2017/01/01 19:33:00,10
365,156,57,27,2017/01/01 11:21:00,2017/01/01 11:51:00,10
366,157,50,8,2017/01/01 15:47:00,2017/01/01 16:17:00,10
367,276,66,17,2017/01/01 02:31:00,2017/01/01 03:01:00,10
368,112,272,18,2017/01/01 05:37:00,2017/01/01 06:07:00,10
369,190,181,30,2017/01/01 15:04:00,2017/01/01 15:34:00,10
370,224,138,16,2017/01/01 00:00:00,2017/01/01 18:42:00,10
371,154,207,10,2017/01/01 00:00:00,2017/01/01 18:59:00,10
372,111,40,22,2017/01/01 14:15:00,2017/01/01 14:45:00,10
373,172,2,9,2017/01/01 10:02:00,2017/01/01 10:32:00,10
374,125,278,16,2017/01/01 00:00:00,2017/01/01 17:46:00,10
375,186,228,5,2017/01/01 00:00:00,2017/01/01 18:31:00,10
376,191,49,12,2017/01/01 02:10:00,2017/01/01 02:40:00,10
377,102,81,12,2017/01/01 01:24:00,2017/01/01 01:54:00,10
378,246,133,9,2017/01/01 00:00:00,2017/01/01 18:19:00,10
379,47,143,17,2017/01/01 00:00:00,2017/01/01 18:13:00,10
380,220,18,38,2017/01/01 00:00:00,2017/01/01 17:27:00,10
381,40,1,38,2017/01/01 00:00:00,2017/01/01 16:51:00,10
382,135,38,19,2017/01/01 00:00:00,2017/01/01 18:03:00,10
383,124,299,9,2017/01/01 04:52:00,2017/01/01 05:22:00,10
384,36,212,4,2017/01/01 00:00:00,2017/01/01 17:47:00,10
385,89,61,14,2017/01/01 04:13:00,2017/01/01 04:43:00,10
