CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
43,74,117,24,2017/01/03 04:38:00,2017/01/03 08:38:00,10
44,140,140,30,2017/01/01 00:14:00,2017/01/01 04:14:00,10
45,152,241,2,2017/01/02 19:44:00,2017/01/02 23:44:00,10
46,222,83,20,2017/01/01 04:33:00,2017/01/01 08:33:00,10
47,88,124,2,2017/01/01 03:25:00,2017/01/01 07:25:00,10
48,136,68,19,2017/01/02 14:37:00,2017/01/02 18:37:00,10
49,250,124,4,2017/01/01 07:52:00,2017/01/01 11:52:00,10
50,109,299,24,2017/01/02 00:06:00,2017/01/02 04:06:00,10
51,258,244,10,2017/01/01 13:11:00,2017/01/01 17:11:00,10
52,208,47,6,2017/01/01 05:53:00,2017/01/01 09:53:00,10
53,212,62,20,2017/01/01 10:56:00,2017/01/01 14:56:00,10
54,259,59,10,2017/01/01 11:24:00,2017/01/01 15:24:00,10
55,150,104,21,2017/01/01 03:37:00,2017/01/01 07:37:00,10
56,77,233,20,2017/01/01 09:58:00,2017/01/01 13:58:00,10
57,212,45,30,2017/01/02 16:58:00,2017/01/02 20:58:00,10
58,57,125,23,2017/01/01 13:03:00,2017/01/01 17:03:00,10
59,232,121,15,2017/01/02 13:29:00,2017/01/02 17:29:00,10
60,255,132,10,2017/01/01 09:09:00,2017/01/01 13:09:00,10
61,18,184,24,2017/01/01 23:43:00,2017/01/02 03:43:00,10
62,165,113,20,2017/01/01 08:51:00,2017/01/01 12:51:00,10
63,143,111,20,2017/01/01 00:39:00,2017/01/01 04:39:00,10
64,248,41,11,2017/01/02 06:16:00,2017/01/02 10:16:00,10
65,8,263,30,2017/01/01 11:38:00,2017/01/01 15:38:00,10
66,109,110,20,2017/01/01 04:55:00,2017/01/01 08:55:00,10
67,106,71,20,2017/01/01 06:33:00,2017/01/01 10:33:00,10
68,259,240,10,2017/01/01 16:04:00,2017/01/01 20:04:00,10
69,38,139,12,2017/01/01 21:28:00,2017/01/02 01:28:00,10
70,277,41,14,2017/01/01 21:57:00,2017/01/02 01:57:00,10
71,255,57,10,2017/01/01 08:03:00,2017/01/01 12:03:00,10
72,9,122,19,2017/01/01 13:26:00,2017/01/01 17:26:00,10
73,102,76,17,2017/01/03 07:14:00,2017/01/03 11:14:00,10
74,43,286,10,2017/01/01 10:13:00,2017/01/01 14:13:00,10
75,60,160,20,2017/01/01 04:43:00,2017/01/01 08:43:00,10
76,172,225,13,2017/01/01 06:18:00,2017/01/01 10:18:00,10
77,161,22,10,2017/01/01 12:32:00,2017/01/01 16:32:00,10
78,88,110,1,2017/01/02 17:16:00,2017/01/02 21:16:00,10
79,122,127,1,2017/01/01 00:36:00,2017/01/01 04:36:00,10
80,52,63,10,2017/01/01 09:33:00,2017/01/01 13:33:00,10
81,53,141,16,2017/01/01 04:30:00,2017/01/01 08:30:00,10
82,175,281,17,2017/01/02 17:42:00,2017/01/02 21:42:00,10
83,265,141,22,2017/01/01 05:41:00,2017/01/01 09:41:00,10
84,250,126,20,2017/01/01 12:18:00,2017/01/01 16:18:00,10
85,147,281,20,2017/01/01 17:10:00,2017/01/01 21:10:00,10
86,255,240,20,2017/01/01 10:43:00,2017/01/01 14:43:00,10
87,188,142,30,2017/01/04 03:07:00,2017/01/04 07:07:00,10
88,154,26,20,2017/01/01 09:17:00,2017/01/01 13:17:00,10
89,59,64,10,2017/01/01 11:24:00,2017/01/01 15:24:00,10
90,114,204,20,2017/01/01 05:52:00,2017/01/01 09:52:00,10
91,235,242,10,2017/01/01 10:50:00,2017/01/01 14:50:00,10
92,34,150,15,2017/01/02 01:14:00,2017/01/02 05:14:00,10
93,140,214,24,2017/01/02 15:58:00,2017/01/02 19:58:00,10
94,59,113,16,2017/01/01 15:16:00,2017/01/01 19:16:00,10
95,282,104,19,2017/01/01 17:04:00,2017/01/01 21:04:00,10
96,145,184,10,2017/01/01 04:21:00,2017/01/01 08:21:00,10
97,184,277,17,2017/01/01 12:27:00,2017/01/01 16:27:00,10
98,129,77,11,2017/01/02 17:31:00,2017/01/02 21:31:00,10
99,96,199,16,2017/01/03 18:57:00,2017/01/03 22:57:00,10
100,67,154,20,2017/01/01 10:43:00,2017/01/01 14:43:00,10
101,2,81,32,2017/01/01 16:38:00,2017/01/01 20:38:00,10
102,208,208,16,2017/01/01 06:02:00,2017/01/01 10:02:00,10
103,169,173,10,2017/01/01 00:41:00,2017/01/01 04:41:00,10
104,106,108,20,2017/01/01 06:30:00,2017/01/01 10:30:00,10
105,15,2,5,2017/01/02 01:35:00,2017/01/02 05:35:00,10
106,227,26,20,2017/01/01 07:44:00,2017/01/01 11:44:00,10
107,147,285,10,2017/01/01 16:14:00,2017/01/01 20:14:00,10
108,141,286,10,2017/01/01 15:10:00,2017/01/01 19:10:00,10
109,231,70,10,2017/01/01 08:37:00,2017/01/01 12:37:00,10
110,242,73,20,2017/01/01 07:25:00,2017/01/01 11:25:00,10
111,15,259,9,2017/01/02 20:11:00,2017/01/03 00:11:00,10
112,93,165,13,2017/01/01 01:56:00,2017/01/01 05:56:00,10
113,10,198,10,2017/01/01 14:35:00,2017/01/01 18:35:00,10
114,149,294,10,2017/01/01 10:27:00,2017/01/01 14:27:00,10
115,82,100,16,2017/01/02 13:30:00,2017/01/02 17:30:00,10
116,256,286,31,2017/01/03 03:57:00,2017/01/03 07:57:00,10
117,172,2,9,2017/01/02 15:10:00,2017/01/02 19:10:00,10
118,277,172,10,2017/01/01 12:17:00,2017/01/01 16:17:00,10
119,73,81,15,2017/01/02 12:03:00,2017/01/02 16:03:00,10
120,217,69,10,2017/01/01 06:31:00,2017/01/01 10:31:00,10
121,85,224,10,2017/01/01 12:52:00,2017/01/01 16:52:00,10
122,0,153,20,2017/01/01 13:20:00,2017/01/01 17:20:00,10
123,147,43,14,2017/01/01 05:51:00,2017/01/01 09:51:00,10
124,143,288,30,2017/01/01 12:26:00,2017/01/01 16:26:00,10
125,112,272,18,2017/01/01 21:29:00,2017/01/02 01:29:00,10
126,200,26,10,2017/01/02 04:38:00,2017/01/02 08:38:00,10
127,140,143,20,2017/01/01 00:12:00,2017/01/01 04:12:00,10
128,83,236,10,2017/01/01 07:20:00,2017/01/01 11:20:00,10
129,253,84,11,2017/01/02 01:58:00,2017/01/02 05:58:00,10
130,53,288,20,2017/01/01 13:00:00,2017/01/01 17:00:00,10
131,256,239,10,2017/01/01 11:29:00,2017/01/01 15:29:00,10
132,224,79,30,2017/01/01 06:29:00,2017/01/01 10:29:00,10
133,110,107,20,2017/01/01 10:29:00,2017/01/01 14:29:00,10
134,125,136,5,2017/01/01 00:28:00,2017/01/01 04:28:00,10
135,149,76,10,2017/01/03 04:20:00,2017/01/03 08:20:00,10
136,203,166,20,2017/01/03 17:01:00,2017/01/03 21:01:00,10
137,211,61,20,2017/01/01 10:11:00,2017/01/01 14:11:00,10
138,107,103,20,2017/01/01 08:48:00,2017/01/01 12:48:00,10
139,262,62,10,2017/01/01 14:41:00,2017/01/01 18:41:00,10
140,227,80,30,2017/01/01 05:37:00,2017/01/01 09:37:00,10
141,269,103,20,2017/01/01 13:36:00,2017/01/01 17:36:00,10
142,119,254,42,2017/01/03 04:47:00,2017/01/03 08:47:00,10
143,122,96,19,2017/01/01 08:50:00,2017/01/01 12:50:00,10
144,248,245,10,2017/01/01 07:06:00,2017/01/01 11:06:00,10
145,181,297,10,2017/01/01 09:50:00,2017/01/01 13:50:00,10
146,65,69,10,2017/01/01 15:57:00,2017/01/01 19:57:00,10
147,16,151,20,2017/01/01 06:56:00,2017/01/01 10:56:00,10
148,254,206,29,2017/01/02 16:25:00,2017/01/02 20:25:00,10
149,167,176,20,2017/01/01 03:02:00,2017/01/01 07:02:00,10
150,280,172,10,2017/01/01 11:25:00,2017/01/01 15:25:00,10
151,285,285,13,2017/01/02 21:42:00,2017/01/03 01:42:00,10
152,149,282,10,2017/01/01 06:48:00,2017/01/01 10:48:00,10
153,277,100,10,2017/01/01 08:36:00,2017/01/01 12:36:00,10
154,223,23,10,2017/01/01 09:31:00,2017/01/01 13:31:00,10
155,25,191,16,2017/01/01 14:19:00,2017/01/01 18:19:00,10
156,266,212,11,2017/01/01 21:10:00,2017/01/02 01:10:00,10
157,272,183,12,2017/01/02 22:05:00,2017/01/03 02:05:00,10
158,135,251,31,2017/01/02 07:17:00,2017/01/02 11:17:00,10
159,11,191,12,2017/01/02 23:23:00,2017/01/03 03:23:00,10
160,25,119,17,2017/01/01 10:13:00,2017/01/01 14:13:00,10
161,215,68,10,2017/01/01 05:42:00,2017/01/01 09:42:00,10
162,137,104,30,2017/01/01 08:16:00,2017/01/01 12:16:00,10
163,113,202,10,2017/01/01 05:03:00,2017/01/01 09:03:00,10
164,160,24,10,2017/01/01 11:43:00,2017/01/01 15:43:00,10
165,51,217,36,2017/01/01 16:58:00,2017/01/01 20:58:00,10
166,14,177,17,2017/01/01 08:05:00,2017/01/01 12:05:00,10
167,225,22,40,2017/01/01 08:42:00,2017/01/01 12:42:00,10
168,194,234,7,2017/01/01 04:19:00,2017/01/01 08:19:00,10
169,262,14,21,2017/01/02 21:33:00,2017/01/03 01:33:00,10
170,259,126,20,2017/01/01 10:17:00,2017/01/01 14:17:00,10
171,214,234,21,2017/01/02 23:41:00,2017/01/03 03:41:00,10
172,216,23,10,2017/01/01 12:09:00,2017/01/01 16:09:00,10
173,111,110,10,2017/01/01 04:07:00,2017/01/01 08:07:00,10
174,145,182,10,2017/01/01 06:35:00,2017/01/01 10:35:00,10
175,51,2,41,2017/01/01 13:28:00,2017/01/01 17:28:00,10
176,30,243,6,2017/01/01 18:05:00,2017/01/01 22:05:00,10
177,186,228,5,2017/01/02 02:32:00,2017/01/02 06:32:00,10
178,132,146,20,2017/01/01 04:12:00,2017/01/01 08:12:00,10
179,176,72,6,2017/01/02 13:18:00,2017/01/02 17:18:00,10
180,108,3,16,2017/01/02 19:43:00,2017/01/02 23:43:00,10
181,216,62,20,2017/01/01 08:30:00,2017/01/01 12:30:00,10
182,271,106,22,2017/01/02 14:10:00,2017/01/02 18:10:00,10
183,140,290,20,2017/01/01 14:14:00,2017/01/01 18:14:00,10
184,64,59,30,2017/01/01 06:21:00,2017/01/01 10:21:00,10
185,206,157,6,2017/01/03 11:42:00,2017/01/03 15:42:00,10
186,66,157,10,2017/01/01 09:51:00,2017/01/01 13:51:00,10
187,132,297,40,2017/01/01 09:55:00,2017/01/01 13:55:00,10
188,109,105,10,2017/01/01 09:40:00,2017/01/01 13:40:00,10
189,64,55,20,2017/01/01 07:59:00,2017/01/01 11:59:00,10
190,173,64,12,2017/01/02 13:07:00,2017/01/02 17:07:00,10
191,213,65,20,2017/01/01 11:49:00,2017/01/01 15:49:00,10
192,17,205,20,2017/01/01 09:20:00,2017/01/01 13:20:00,10
193,224,229,16,2017/01/01 21:44:00,2017/01/02 01:44:00,10
194,78,236,10,2017/01/01 09:06:00,2017/01/01 13:06:00,10
195,274,6,41,2017/01/02 09:37:00,2017/01/02 13:37:00,10
196,207,237,11,2017/01/02 07:31:00,2017/01/02 11:31:00,10
197,161,26,10,2017/01/01 13:28:00,2017/01/01 17:28:00,10
198,119,104,10,2017/01/01 11:47:00,2017/01/01 15:47:00,10
199,169,171,30,2017/01/01 00:28:00,2017/01/01 04:28:00,10
200,296,235,25,2017/01/02 12:21:00,2017/01/02 16:21:00,10
201,220,74,20,2017/01/01 12:27:00,2017/01/01 16:27:00,10
202,109,148,19,2017/01/01 01:31:00,2017/01/01 05:31:00,10
203,212,270,21,2017/01/02 14:27:00,2017/01/02 18:27:00,10
204,265,197,15,2017/01/01 20:26:00,2017/01/02 00:26:00,10
205,174,238,21,2017/01/03 19:13:00,2017/01/03 23:13:00,10
206,223,74,10,2017/01/01 11:35:00,2017/01/01 15:35:00,10
207,47,203,29,2017/01/02 19:39:00,2017/01/02 23:39:00,10
208,69,90,23,2017/01/03 02:45:00,2017/01/03 06:45:00,10
209,33,231,36,2017/01/03 00:41:00,2017/01/03 04:41:00,10
210,8,265,20,2017/01/01 12:26:00,2017/01/01 16:26:00,10
211,136,144,10,2017/01/01 02:33:00,2017/01/01 06:33:00,10
212,286,175,10,2017/01/01 09:29:00,2017/01/01 13:29:00,10
213,151,30,20,2017/01/01 06:49:00,2017/01/01 10:49:00,10
214,150,184,20,2017/01/01 01:54:00,2017/01/01 05:54:00,10
215,157,25,20,2017/01/01 10:51:00,2017/01/01 14:51:00,10
216,131,78,8,2017/01/02 13:32:00,2017/01/02 17:32:00,10
217,232,240,20,2017/01/01 14:02:00,2017/01/01 18:02:00,10
218,53,285,10,2017/01/01 13:52:00,2017/01/01 17:52:00,10
219,278,176,20,2017/01/01 13:14:00,2017/01/01 17:14:00,10
220,225,192,26,2017/01/02 11:25:00,2017/01/02 15:25:00,10
221,115,197,10,2017/01/01 07:00:00,2017/01/01 11:00:00,10
222,167,179,20,2017/01/01 03:54:00,2017/01/01 07:54:00,10
223,6,168,21,2017/01/03 00:38:00,2017/01/03 04:38:00,10
224,163,180,30,2017/01/01 05:40:00,2017/01/01 09:40:00,10
225,135,210,12,2017/01/03 11:08:00,2017/01/03 15:08:00,10
226,277,104,20,2017/01/01 07:00:00,2017/01/01 11:00:00,10
227,262,241,20,2017/01/01 15:12:00,2017/01/01 19:12:00,10
228,162,148,25,2017/01/03 01:01:00,2017/01/03 05:01:00,10
229,61,138,9,2017/01/02 17:52:00,2017/01/02 21:52:00,10
230,117,155,22,2017/01/03 18:11:00,2017/01/03 22:11:00,10
231,126,127,40,2017/01/01 00:33:00,2017/01/01 04:33:00,10
232,157,221,10,2017/01/02 02:22:00,2017/01/02 06:22:00,10
233,19,290,12,2017/01/02 00:49:00,2017/01/02 04:49:00,10
234,65,156,10,2017/01/01 09:05:00,2017/01/01 13:05:00,10
235,159,177,30,2017/01/01 06:40:00,2017/01/01 10:40:00,10
236,12,10,22,2017/01/02 02:55:00,2017/01/02 06:55:00,10
237,67,175,3,2017/01/01 17:25:00,2017/01/01 21:25:00,10
238,78,232,20,2017/01/01 10:44:00,2017/01/01 14:44:00,10
239,201,175,10,2017/01/02 21:11:00,2017/01/03 01:11:00,10
240,249,133,10,2017/01/01 05:28:00,2017/01/01 09:28:00,10
241,139,110,21,2017/01/03 08:16:00,2017/01/03 12:16:00,10
242,252,128,10,2017/01/01 11:27:00,2017/01/01 15:27:00,10
243,57,123,19,2017/01/01 10:01:00,2017/01/01 14:01:00,10
244,71,154,40,2017/01/01 11:39:00,2017/01/01 15:39:00,10
245,157,276,18,2017/01/01 06:25:00,2017/01/01 10:25:00,10
246,111,98,16,2017/01/01 17:06:00,2017/01/01 21:06:00,10
247,221,70,10,2017/01/01 09:57:00,2017/01/01 13:57:00,10
248,70,57,20,2017/01/01 13:20:00,2017/01/01 17:20:00,10
249,236,108,16,2017/01/03 10:00:00,2017/01/03 14:00:00,10
250,268,113,22,2017/01/03 07:11:00,2017/01/03 11:11:00,10
251,40,1,38,2017/01/02 04:56:00,2017/01/02 08:56:00,10
252,106,243,22,2017/01/01 11:32:00,2017/01/01 15:32:00,10
253,37,126,19,2017/01/01 09:15:00,2017/01/01 13:15:00,10
254,259,58,30,2017/01/01 12:08:00,2017/01/01 16:08:00,10
255,167,193,29,2017/01/03 19:12:00,2017/01/03 23:12:00,10
256,168,204,20,2017/01/01 01:48:00,2017/01/01 05:48:00,10
257,72,286,17,2017/01/02 01:49:00,2017/01/02 05:49:00,10
258,254,240,20,2017/01/01 09:59:00,2017/01/01 13:59:00,10
259,241,183,12,2017/01/03 07:14:00,2017/01/03 11:14:00,10
260,75,191,12,2017/01/01 04:22:00,2017/01/01 08:22:00,10
261,26,27,16,2017/01/03 08:59:00,2017/01/03 12:59:00,10
262,12,270,20,2017/01/01 15:10:00,2017/01/01 19:10:00,10
263,81,238,20,2017/01/01 08:11:00,2017/01/01 12:11:00,10
264,140,294,18,2017/01/02 02:17:00,2017/01/02 06:17:00,10
265,11,242,16,2017/01/02 09:28:00,2017/01/02 13:28:00,10
266,224,77,20,2017/01/01 07:17:00,2017/01/01 11:17:00,10
267,166,123,14,2017/01/01 00:31:00,2017/01/01 04:31:00,10
268,92,241,3,2017/01/03 02:07:00,2017/01/03 06:07:00,10
269,280,180,20,2017/01/01 07:38:00,2017/01/01 11:38:00,10
270,151,113,4,2017/01/01 22:04:00,2017/01/02 02:04:00,10
271,65,49,20,2017/01/01 10:35:00,2017/01/01 14:35:00,10
272,203,36,18,2017/01/02 01:29:00,2017/01/02 05:29:00,10
273,129,83,15,2017/01/02 16:27:00,2017/01/02 20:27:00,10
274,38,74,16,2017/01/01 09:01:00,2017/01/01 13:01:00,10
275,166,105,20,2017/01/01 05:28:00,2017/01/01 09:28:00,10
276,129,98,20,2017/01/01 07:12:00,2017/01/01 11:12:00,10
277,30,226,14,2017/01/03 13:32:00,2017/01/03 17:32:00,10
278,15,178,9,2017/01/03 02:12:00,2017/01/03 06:12:00,10
279,108,298,17,2017/01/03 09:41:00,2017/01/03 13:41:00,10
280,296,211,22,2017/01/01 12:06:00,2017/01/01 16:06:00,10
281,236,72,20,2017/01/01 11:48:00,2017/01/01 15:48:00,10
282,277,177,20,2017/01/01 14:42:00,2017/01/01 18:42:00,10
283,99,73,22,2017/01/01 05:00:00,2017/01/01 09:00:00,10
284,166,113,10,2017/01/01 08:07:00,2017/01/01 12:07:00,10
285,271,8,36,2017/01/03 01:42:00,2017/01/03 05:42:00,10
286,228,41,16,2017/01/03 05:09:00,2017/01/03 09:09:00,10
287,80,131,14,2017/01/01 21:15:00,2017/01/02 01:15:00,10
288,284,176,30,2017/01/01 08:40:00,2017/01/01 12:40:00,10
289,208,117,15,2017/01/01 04:13:00,2017/01/01 08:13:00,10
290,119,183,6,2017/01/02 12:48:00,2017/01/02 16:48:00,10
291,246,166,18,2017/01/02 11:17:00,2017/01/02 15:17:00,10
292,144,292,20,2017/01/01 11:29:00,2017/01/01 15:29:00,10
293,128,155,11,2017/01/01 00:22:00,2017/01/01 04:22:00,10
294,113,188,11,2017/01/01 19:15:00,2017/01/01 23:15:00,10
295,155,93,33,2017/01/01 08:13:00,2017/01/01 12:13:00,10
296,161,210,10,2017/01/01 04:31:00,2017/01/01 08:31:00,10
297,168,176,20,2017/01/01 02:18:00,2017/01/01 06:18:00,10
298,60,64,10,2017/01/01 12:08:00,2017/01/01 16:08:00,10
299,165,204,20,2017/01/01 03:22:00,2017/01/01 07:22:00,10
300,280,158,34,2017/01/02 18:11:00,2017/01/02 22:11:00,10
301,241,71,20,2017/01/01 08:14:00,2017/01/01 12:14:00,10
302,57,68,10,2017/01/01 07:42:00,2017/01/01 11:42:00,10
303,219,152,8,2017/01/03 14:56:00,2017/01/03 18:56:00,10
304,72,89,13,2017/01/02 11:51:00,2017/01/02 15:51:00,10
305,85,75,18,2017/01/02 23:24:00,2017/01/03 03:24:00,10
306,3,205,10,2017/01/01 13:15:00,2017/01/01 17:15:00,10
307,235,243,20,2017/01/01 10:06:00,2017/01/01 14:06:00,10
308,12,275,18,2017/01/02 09:08:00,2017/01/02 13:08:00,10
309,76,160,2,2017/01/01 02:59:00,2017/01/01 06:59:00,10
310,56,116,22,2017/01/01 14:19:00,2017/01/01 18:19:00,10
311,170,53,21,2017/01/01 09:47:00,2017/01/01 13:47:00,10
312,34,5,16,2017/01/03 00:00:00,2017/01/03 04:00:00,10
313,280,175,30,2017/01/01 10:33:00,2017/01/01 14:33:00,10
314,288,127,23,2017/01/02 22:22:00,2017/01/03 02:22:00,10
315,103,8,16,2017/01/02 20:27:00,2017/01/03 00:27:00,10
316,229,25,17,2017/01/02 07:54:00,2017/01/02 11:54:00,10
317,12,198,10,2017/01/01 15:23:00,2017/01/01 19:23:00,10
318,66,54,20,2017/01/01 11:35:00,2017/01/01 15:35:00,10
319,120,60,12,2017/01/02 09:10:00,2017/01/02 13:10:00,10
320,110,31,15,2017/01/01 23:12:00,2017/01/02 03:12:00,10
321,218,20,20,2017/01/01 10:34:00,2017/01/01 14:34:00,10
322,226,248,17,2017/01/03 07:51:00,2017/01/03 11:51:00,10
323,275,100,30,2017/01/01 09:24:00,2017/01/01 13:24:00,10
324,217,73,20,2017/01/01 13:20:00,2017/01/01 17:20:00,10
325,88,225,20,2017/01/01 04:29:00,2017/01/01 08:29:00,10
326,123,92,20,2017/01/01 03:44:00,2017/01/01 07:44:00,10
327,293,62,10,2017/01/01 10:09:00,2017/01/01 14:09:00,10
328,4,149,20,2017/01/01 12:17:00,2017/01/01 16:17:00,10
329,216,25,30,2017/01/01 12:57:00,2017/01/01 16:57:00,10
330,63,59,20,2017/01/01 13:11:00,2017/01/01 17:11:00,10
331,63,155,10,2017/01/01 08:16:00,2017/01/01 12:16:00,10
332,158,140,5,2017/01/01 00:12:00,2017/01/01 04:12:00,10
333,84,236,10,2017/01/01 06:36:00,2017/01/01 10:36:00,10
334,260,58,20,2017/01/01 12:52:00,2017/01/01 16:52:00,10
335,284,244,12,2017/01/03 00:04:00,2017/01/03 04:04:00,10
336,190,181,30,2017/01/03 11:18:00,2017/01/03 15:18:00,10
337,159,287,21,2017/01/02 01:26:00,2017/01/02 05:26:00,10
338,285,283,22,2017/01/02 11:54:00,2017/01/02 15:54:00,10
339,65,68,20,2017/01/01 15:13:00,2017/01/01 19:13:00,10
340,61,157,40,2017/01/01 07:25:00,2017/01/01 11:25:00,10
341,102,173,15,2017/01/01 01:33:00,2017/01/01 05:33:00,10
342,300,44,3,2017/01/03 01:27:00,2017/01/03 05:27:00,10
343,103,78,10,2017/01/01 04:24:00,2017/01/01 08:24:00,10
344,144,182,30,2017/01/01 05:51:00,2017/01/01 09:51:00,10
345,24,76,23,2017/01/02 08:06:00,2017/01/02 12:06:00,10
346,149,186,20,2017/01/01 02:43:00,2017/01/01 06:43:00,10
347,165,182,10,2017/01/01 04:49:00,2017/01/01 08:49:00,10
348,179,123,4,2017/01/01 00:39:00,2017/01/01 04:39:00,10
349,157,84,19,2017/01/01 05:42:00,2017/01/01 09:42:00,10
350,17,209,10,2017/01/01 07:42:00,2017/01/01 11:42:00,10
351,233,119,11,2017/01/03 13:34:00,2017/01/03 17:34:00,10
352,167,105,20,2017/01/01 06:12:00,2017/01/01 10:12:00,10
353,238,206,22,2017/01/02 13:12:00,2017/01/02 17:12:00,10
354,127,101,20,2017/01/01 02:24:00,2017/01/01 06:24:00,10
355,263,291,2,2017/01/01 11:29:00,2017/01/01 15:29:00,10
356,281,68,23,2017/01/02 08:48:00,2017/01/02 12:48:00,10
357,251,237,10,2017/01/01 09:02:00,2017/01/01 13:02:00,10
358,108,109,20,2017/01/01 05:41:00,2017/01/01 09:41:00,10
359,199,28,12,2017/01/02 05:27:00,2017/01/02 09:27:00,10
360,3,119,8,2017/01/02 20:55:00,2017/01/03 00:55:00,10
361,252,219,23,2017/01/01 19:05:00,2017/01/01 23:05:00,10
362,234,213,15,2017/01/01 08:28:00,2017/01/01 12:28:00,10
363,136,140,10,2017/01/01 01:37:00,2017/01/01 05:37:00,10
364,191,49,12,2017/01/01 07:41:00,2017/01/01 11:41:00,10
365,251,241,10,2017/01/01 08:06:00,2017/01/01 12:06:00,10
366,119,214,16,2017/01/02 16:14:00,2017/01/02 20:14:00,10
367,275,182,10,2017/01/01 06:36:00,2017/01/01 10:36:00,10
368,103,260,14,2017/01/03 10:37:00,2017/01/03 14:37:00,10
369,2,238,21,2017/01/03 07:02:00,2017/01/03 11:02:00,10
370,94,93,19,2017/01/03 11:38:00,2017/01/03 15:38:00,10
371,158,291,18,2017/01/01 09:49:00,2017/01/01 13:49:00,10
372,230,248,20,2017/01/01 07:14:00,2017/01/01 11:14:00,10
373,207,20,13,2017/01/01 11:21:00,2017/01/01 15:21:00,10
374,54,285,10,2017/01/01 14:36:00,2017/01/01 18:36:00,10
375,160,107,30,2017/01/01 03:42:00,2017/01/01 07:42:00,10
376,59,280,20,2017/01/01 16:26:00,2017/01/01 20:26:00,10
377,208,290,16,2017/01/01 19:22:00,2017/01/01 23:22:00,10
378,248,280,27,2017/01/01 18:22:00,2017/01/01 22:22:00,10
379,138,100,30,2017/01/01 05:54:00,2017/01/01 09:54:00,10
380,8,155,10,2017/01/01 14:33:00,2017/01/01 18:33:00,10
381,208,235,22,2017/01/03 05:50:00,2017/01/03 09:50:00,10
382,111,112,20,2017/01/01 02:18:00,2017/01/01 06:18:00,10
383,128,94,30,2017/01/01 04:45:00,2017/01/01 08:45:00,10
384,110,262,26,2017/01/02 07:49:00,2017/01/02 11:49:00,10
385,162,203,30,2017/01/01 06:20:00,2017/01/01 10:20:00,10
