CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
74,20,20,8,2017/01/01 11:15:00,2017/01/01 12:15:00,10
75,5,5,16,2017/01/01 00:57:00,2017/01/01 08:57:00,10
76,60,12,31,2017/01/01 04:58:00,2017/01/01 05:58:00,10
77,23,3,7,2017/01/01 13:14:00,2017/01/01 14:14:00,10
78,8,56,27,2017/01/01 06:06:00,2017/01/01 08:03:00,10
79,6,68,30,2017/01/01 06:22:00,2017/01/01 07:22:00,10
80,47,47,13,2017/01/01 13:37:00,2017/01/01 15:42:00,10
81,49,58,10,2017/01/01 05:32:00,2017/01/01 08:17:00,10
82,27,43,9,2017/01/01 00:14:00,2017/01/01 08:14:00,10
83,37,31,14,2017/01/01 00:19:00,2017/01/01 08:19:00,10
84,57,29,18,2017/01/01 07:05:00,2017/01/01 08:05:00,10
85,63,23,2,2017/01/01 02:44:00,2017/01/01 10:44:00,10
86,21,24,28,2017/01/01 05:10:00,2017/01/01 08:27:00,10
87,12,24,13,2017/01/01 06:29:00,2017/01/01 07:29:00,10
88,24,58,19,2017/01/01 04:22:00,2017/01/01 06:17:00,10
89,67,5,25,2017/01/01 10:11:00,2017/01/01 14:57:00,10
90,37,47,6,2017/01/01 05:11:00,2017/01/01 08:46:00,10
91,49,42,13,2017/01/01 07:37:00,2017/01/01 15:37:00,10
92,53,43,14,2017/01/01 00:14:00,2017/01/01 01:14:00,10
93,61,52,3,2017/01/01 13:09:00,2017/01/01 15:28:00,10
94,57,48,23,2017/01/01 03:32:00,2017/01/01 11:32:00,10
95,56,37,6,2017/01/01 00:20:00,2017/01/01 08:20:00,10
96,55,54,26,2017/01/01 06:22:00,2017/01/01 14:22:00,10
97,4,18,35,2017/01/01 08:36:00,2017/01/01 11:37:00,10
98,26,52,9,2017/01/01 00:14:00,2017/01/01 08:14:00,10
99,26,35,15,2017/01/01 05:38:00,2017/01/01 06:38:00,10
100,31,67,3,2017/01/01 14:30:00,2017/01/01 15:30:00,10
