CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
66,47,35,10,2017/01/01 12:41:00,2017/01/01 15:41:00,90
67,47,40,10,2017/01/01 00:12:00,2017/01/01 03:12:00,90
68,45,30,10,2017/01/01 11:06:00,2017/01/01 14:06:00,90
69,45,35,10,2017/01/01 14:13:00,2017/01/01 17:13:00,90
70,95,30,30,2017/01/01 05:32:00,2017/01/01 08:32:00,90
71,95,35,20,2017/01/01 03:57:00,2017/01/01 06:57:00,90
72,53,30,10,2017/01/01 06:28:00,2017/01/01 09:28:00,90
73,92,30,10,2017/01/01 07:05:00,2017/01/01 10:05:00,90
74,53,35,50,2017/01/01 04:53:00,2017/01/01 07:53:00,90
75,45,65,20,2017/01/01 15:43:00,2017/01/01 18:43:00,90
76,90,35,10,2017/01/01 02:22:00,2017/01/01 05:22:00,90
77,88,30,10,2017/01/01 08:39:00,2017/01/01 11:39:00,90
78,88,35,20,2017/01/01 00:50:00,2017/01/01 03:50:00,90
79,87,30,10,2017/01/01 10:10:00,2017/01/01 13:10:00,90
80,85,25,10,2017/01/01 11:45:00,2017/01/01 14:45:00,90
81,85,35,30,2017/01/01 00:47:00,2017/01/01 03:47:00,90
82,75,55,20,2017/01/01 05:05:00,2017/01/01 08:05:00,90
83,72,55,10,2017/01/01 03:32:00,2017/01/01 06:32:00,90
84,70,58,20,2017/01/01 06:41:00,2017/01/01 09:41:00,90
85,68,60,30,2017/01/01 08:14:00,2017/01/01 11:14:00,90
86,66,55,10,2017/01/01 01:56:00,2017/01/01 04:56:00,90
87,65,55,20,2017/01/01 00:25:00,2017/01/01 03:25:00,90
88,65,60,30,2017/01/01 09:47:00,2017/01/01 12:47:00,90
89,63,58,10,2017/01/01 11:20:00,2017/01/01 14:20:00,90
90,60,55,10,2017/01/01 00:20:00,2017/01/01 03:20:00,90
91,60,60,10,2017/01/01 12:53:00,2017/01/01 15:53:00,90
92,67,85,20,2017/01/01 05:15:00,2017/01/01 08:15:00,90
93,65,85,40,2017/01/01 06:47:00,2017/01/01 09:47:00,90
94,65,82,10,2017/01/01 03:41:00,2017/01/01 06:41:00,90
95,62,80,30,2017/01/01 02:08:00,2017/01/01 05:08:00,90
96,60,80,10,2017/01/01 00:36:00,2017/01/01 03:36:00,90
97,60,85,30,2017/01/01 08:22:00,2017/01/01 11:22:00,90
98,58,75,20,2017/01/01 00:30:00,2017/01/01 03:30:00,90
99,55,80,10,2017/01/01 11:32:00,2017/01/01 14:32:00,90
100,55,85,20,2017/01/01 09:57:00,2017/01/01 12:57:00,90
