CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
32,87,30,10,2017/01/01 09:24:00,2017/01/01 13:17:00,10
33,85,25,10,2017/01/01 00:51:00,2017/01/01 11:13:00,10
34,85,35,30,2017/01/01 07:42:00,2017/01/01 10:31:00,10
35,67,85,20,2017/01/01 06:36:00,2017/01/01 15:05:00,10
36,65,85,40,2017/01/01 00:43:00,2017/01/01 11:52:00,10
37,65,82,10,2017/01/01 08:50:00,2017/01/01 11:43:00,10
38,62,80,30,2017/01/01 02:11:00,2017/01/01 09:04:00,10
39,60,80,10,2017/01/01 00:36:00,2017/01/01 13:20:00,10
40,60,85,30,2017/01/01 03:53:00,2017/01/01 09:04:00,10
41,58,75,20,2017/01/01 03:27:00,2017/01/01 11:04:00,10
42,55,80,10,2017/01/01 00:33:00,2017/01/01 10:24:00,10
43,55,85,20,2017/01/01 09:09:00,2017/01/01 11:58:00,10
44,55,82,10,2017/01/01 01:02:00,2017/01/01 08:11:00,10
45,20,82,10,2017/01/01 00:37:00,2017/01/01 11:17:00,10
46,18,80,10,2017/01/01 07:15:00,2017/01/01 11:02:00,10
47,2,45,10,2017/01/01 00:38:00,2017/01/01 06:06:00,10
48,42,5,10,2017/01/01 10:36:00,2017/01/01 15:04:00,10
49,42,12,10,2017/01/01 07:03:00,2017/01/01 09:36:00,10
50,72,35,30,2017/01/01 07:51:00,2017/01/01 11:02:00,10
51,55,20,19,2017/01/01 04:41:00,2017/01/01 08:10:00,10
52,25,30,3,2017/01/01 01:49:00,2017/01/01 06:00:00,10
53,20,50,5,2017/01/01 04:44:00,2017/01/01 09:45:00,10
54,55,60,16,2017/01/01 09:28:00,2017/01/01 12:33:00,10
55,30,60,16,2017/01/01 07:01:00,2017/01/01 14:56:00,10
56,50,35,19,2017/01/01 06:44:00,2017/01/01 13:49:00,10
57,30,25,23,2017/01/01 05:47:00,2017/01/01 09:26:00,10
58,15,10,20,2017/01/01 06:20:00,2017/01/01 15:02:00,10
59,10,20,19,2017/01/01 00:42:00,2017/01/01 07:46:00,10
60,15,60,17,2017/01/01 10:13:00,2017/01/01 14:54:00,10
61,45,65,9,2017/01/01 03:50:00,2017/01/01 06:45:00,10
62,65,35,3,2017/01/01 00:29:00,2017/01/01 09:47:00,10
63,65,20,6,2017/01/01 00:39:00,2017/01/01 05:53:00,10
64,45,30,17,2017/01/01 00:20:00,2017/01/01 08:17:00,10
65,35,40,16,2017/01/01 00:11:00,2017/01/01 09:30:00,10
66,41,37,16,2017/01/01 07:03:00,2017/01/01 13:48:00,10
67,64,42,9,2017/01/01 01:52:00,2017/01/01 09:03:00,10
68,40,60,21,2017/01/01 07:21:00,2017/01/01 15:02:00,10
69,31,52,27,2017/01/01 00:09:00,2017/01/01 08:52:00,10
70,35,69,23,2017/01/01 03:31:00,2017/01/01 15:30:00,10
71,65,55,14,2017/01/01 03:21:00,2017/01/01 06:40:00,10
72,63,65,8,2017/01/01 00:27:00,2017/01/01 06:22:00,10
73,2,60,5,2017/01/01 04:15:00,2017/01/01 07:16:00,10
74,20,20,8,2017/01/01 07:07:00,2017/01/01 15:13:00,10
75,5,5,16,2017/01/01 03:03:00,2017/01/01 06:40:00,10
76,60,12,31,2017/01/01 02:42:00,2017/01/01 08:13:00,10
77,23,3,7,2017/01/01 06:00:00,2017/01/01 15:00:00,10
78,8,56,27,2017/01/01 03:15:00,2017/01/01 10:54:00,10
79,6,68,30,2017/01/01 04:18:00,2017/01/01 09:25:00,10
80,47,47,13,2017/01/01 07:06:00,2017/01/01 15:42:00,10
81,49,58,10,2017/01/01 06:09:00,2017/01/01 07:40:00,10
82,27,43,9,2017/01/01 01:25:00,2017/01/01 05:38:00,10
83,37,31,14,2017/01/01 00:19:00,2017/01/01 05:26:00,10
84,57,29,18,2017/01/01 05:04:00,2017/01/01 10:05:00,10
85,63,23,2,2017/01/01 05:18:00,2017/01/01 08:09:00,10
86,21,24,28,2017/01/01 05:32:00,2017/01/01 08:05:00,10
87,12,24,13,2017/01/01 06:05:00,2017/01/01 07:52:00,10
88,24,58,19,2017/01/01 01:40:00,2017/01/01 08:59:00,10
89,67,5,25,2017/01/01 09:25:00,2017/01/01 14:57:00,10
90,37,47,6,2017/01/01 05:24:00,2017/01/01 08:33:00,10
91,49,42,13,2017/01/01 10:51:00,2017/01/01 15:06:00,10
92,53,43,14,2017/01/01 00:14:00,2017/01/01 11:09:00,10
93,61,52,3,2017/01/01 04:58:00,2017/01/01 15:28:00,10
94,57,48,23,2017/01/01 06:25:00,2017/01/01 08:38:00,10
95,56,37,6,2017/01/01 00:20:00,2017/01/01 04:59:00,10
96,55,54,26,2017/01/01 08:58:00,2017/01/01 11:45:00,10
97,4,18,35,2017/01/01 09:06:00,2017/01/01 11:07:00,10
98,26,52,9,2017/01/01 01:49:00,2017/01/01 05:54:00,10
99,26,35,15,2017/01/01 02:50:00,2017/01/01 09:25:00,10
100,31,67,3,2017/01/01 04:22:00,2017/01/01 15:30:00,10
